comp_price_id,comp_cd,apply_ymd,siz_cd,mat_cd,clr_cd,proc_cd,opt_cd,print_opt_cd,plt_siz_cd,coat_side_cnt,bdl_qty,min_qty,siz_width,siz_height,unit_price,dim_vals
77041,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,150.00,30.00,80000.00,
77042,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,150.00,30.00,88000.00,
77043,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,150.00,30.00,95000.00,
77044,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,150.00,30.00,190000.00,
77045,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,150.00,30.00,285000.00,
77046,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,150.00,30.00,380000.00,
77047,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,150.00,30.00,475000.00,
77048,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,150.00,30.00,570000.00,
77049,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,150.00,30.00,665000.00,
77050,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,150.00,30.00,760000.00,
77051,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,150.00,30.00,855000.00,
77052,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,150.00,30.00,950000.00,
77053,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,150.00,50.00,80000.00,
77054,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,150.00,50.00,103000.00,
77055,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,150.00,50.00,110000.00,
77056,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,150.00,50.00,125000.00,
77057,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,150.00,50.00,250000.00,
77058,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,150.00,50.00,375000.00,
77059,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,150.00,50.00,500000.00,
77060,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,150.00,50.00,625000.00,
77061,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,150.00,50.00,750000.00,
77062,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,150.00,50.00,875000.00,
77063,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,150.00,50.00,1000000.00,
77064,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,150.00,50.00,1125000.00,
77065,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,150.00,50.00,1250000.00,
77066,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,150.00,70.00,80000.00,
77067,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,150.00,70.00,103000.00,
77068,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,150.00,70.00,110000.00,
77069,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,150.00,70.00,125000.00,
77070,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,150.00,70.00,250000.00,
77071,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,150.00,70.00,375000.00,
77072,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,150.00,70.00,500000.00,
77073,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,150.00,70.00,625000.00,
77074,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,150.00,70.00,750000.00,
77075,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,150.00,70.00,875000.00,
77076,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,150.00,70.00,1000000.00,
77077,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,150.00,70.00,1125000.00,
77078,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,150.00,70.00,1250000.00,
77079,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,150.00,90.00,100000.00,
77080,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,150.00,90.00,150000.00,
77081,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,150.00,90.00,175000.00,
77082,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,150.00,90.00,200000.00,
77083,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,150.00,90.00,400000.00,
77084,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,150.00,90.00,600000.00,
77085,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,150.00,90.00,800000.00,
77086,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,150.00,90.00,1000000.00,
77087,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,150.00,90.00,1200000.00,
77088,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,150.00,90.00,1400000.00,
77089,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,150.00,90.00,1600000.00,
77090,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,150.00,90.00,1800000.00,
77091,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,150.00,90.00,2000000.00,
77092,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,150.00,110.00,100000.00,
77093,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,150.00,110.00,150000.00,
77094,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,150.00,110.00,175000.00,
77095,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,150.00,110.00,200000.00,
77096,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,150.00,110.00,400000.00,
77097,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,150.00,110.00,600000.00,
77098,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,150.00,110.00,800000.00,
77099,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,150.00,110.00,1000000.00,
77100,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,150.00,110.00,1200000.00,
77101,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,150.00,110.00,1400000.00,
77102,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,150.00,110.00,1600000.00,
77103,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,150.00,110.00,1800000.00,
77104,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,150.00,110.00,2000000.00,
77105,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,150.00,130.00,100000.00,
77106,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,150.00,130.00,150000.00,
77107,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,150.00,130.00,175000.00,
77108,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,150.00,130.00,200000.00,
77109,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,150.00,130.00,400000.00,
77110,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,150.00,130.00,600000.00,
77111,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,150.00,130.00,800000.00,
77112,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,150.00,130.00,1000000.00,
77113,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,150.00,130.00,1200000.00,
77114,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,150.00,130.00,1400000.00,
77115,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,150.00,130.00,1600000.00,
77116,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,150.00,130.00,1800000.00,
77117,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,150.00,130.00,2000000.00,
77118,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,150.00,150.00,150000.00,
77119,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,150.00,150.00,200000.00,
77120,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,150.00,150.00,225000.00,
77121,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,150.00,150.00,250000.00,
77122,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,150.00,150.00,500000.00,
77123,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,150.00,150.00,750000.00,
77124,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,150.00,150.00,1000000.00,
77125,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,150.00,150.00,1250000.00,
77126,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,150.00,150.00,1500000.00,
77127,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,150.00,150.00,1750000.00,
77128,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,150.00,150.00,2000000.00,
77129,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,150.00,150.00,2250000.00,
77130,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,150.00,150.00,2500000.00,
77131,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,150.00,170.00,150000.00,
77132,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,150.00,170.00,200000.00,
77133,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,150.00,170.00,225000.00,
77134,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,150.00,170.00,250000.00,
77135,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,150.00,170.00,500000.00,
77136,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,150.00,170.00,750000.00,
77137,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,150.00,170.00,1000000.00,
77138,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,150.00,170.00,1250000.00,
77139,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,150.00,170.00,1500000.00,
77140,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,150.00,170.00,1750000.00,
77141,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,150.00,170.00,2000000.00,
77142,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,150.00,170.00,2250000.00,
77143,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,150.00,170.00,2500000.00,
77144,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,170.00,30.00,80000.00,
77145,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,170.00,30.00,103000.00,
77146,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,170.00,30.00,110000.00,
77147,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,170.00,30.00,125000.00,
77148,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,170.00,30.00,250000.00,
77149,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,170.00,30.00,375000.00,
77150,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,170.00,30.00,500000.00,
77151,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,170.00,30.00,625000.00,
77152,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,170.00,30.00,750000.00,
77153,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,170.00,30.00,875000.00,
77154,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,170.00,30.00,1000000.00,
77155,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,170.00,30.00,1125000.00,
77156,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,170.00,30.00,1250000.00,
77157,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,170.00,50.00,80000.00,
77158,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,170.00,50.00,103000.00,
77159,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,170.00,50.00,110000.00,
77160,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,170.00,50.00,125000.00,
77161,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,170.00,50.00,250000.00,
77162,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,170.00,50.00,375000.00,
77163,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,170.00,50.00,500000.00,
77164,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,170.00,50.00,625000.00,
77165,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,170.00,50.00,750000.00,
77166,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,170.00,50.00,875000.00,
77167,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,170.00,50.00,1000000.00,
77168,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,170.00,50.00,1125000.00,
77169,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,170.00,50.00,1250000.00,
77170,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,170.00,70.00,100000.00,
77171,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,170.00,70.00,150000.00,
77172,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,170.00,70.00,175000.00,
77173,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,170.00,70.00,200000.00,
77174,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,170.00,70.00,400000.00,
77175,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,170.00,70.00,600000.00,
77176,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,170.00,70.00,800000.00,
77177,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,170.00,70.00,1000000.00,
77178,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,170.00,70.00,1200000.00,
77179,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,170.00,70.00,1400000.00,
77180,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,170.00,70.00,1600000.00,
77181,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,170.00,70.00,1800000.00,
77182,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,170.00,70.00,2000000.00,
77183,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,170.00,90.00,100000.00,
77184,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,170.00,90.00,150000.00,
77185,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,170.00,90.00,175000.00,
77186,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,170.00,90.00,200000.00,
77187,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,170.00,90.00,400000.00,
77188,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,170.00,90.00,600000.00,
77189,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,170.00,90.00,800000.00,
77190,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,170.00,90.00,1000000.00,
77191,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,170.00,90.00,1200000.00,
77192,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,170.00,90.00,1400000.00,
77193,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,170.00,90.00,1600000.00,
77194,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,170.00,90.00,1800000.00,
77195,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,170.00,90.00,2000000.00,
77196,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,170.00,110.00,100000.00,
77197,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,170.00,110.00,150000.00,
77198,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,170.00,110.00,175000.00,
77199,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,170.00,110.00,200000.00,
77200,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,170.00,110.00,400000.00,
77201,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,170.00,110.00,600000.00,
77202,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,170.00,110.00,800000.00,
77203,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,170.00,110.00,1000000.00,
77204,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,170.00,110.00,1200000.00,
77205,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,170.00,110.00,1400000.00,
77206,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,170.00,110.00,1600000.00,
77207,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,170.00,110.00,1800000.00,
77208,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,170.00,110.00,2000000.00,
77209,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,170.00,130.00,150000.00,
77210,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,170.00,130.00,200000.00,
77211,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,170.00,130.00,225000.00,
77212,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,170.00,130.00,250000.00,
77213,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,170.00,130.00,500000.00,
77214,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,170.00,130.00,750000.00,
77215,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,170.00,130.00,1000000.00,
77216,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,170.00,130.00,1250000.00,
77217,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,170.00,130.00,1500000.00,
77218,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,170.00,130.00,1750000.00,
77219,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,170.00,130.00,2000000.00,
77220,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,170.00,130.00,2250000.00,
77221,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,170.00,130.00,2500000.00,
77222,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,170.00,150.00,150000.00,
77223,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,170.00,150.00,200000.00,
77224,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,170.00,150.00,225000.00,
77225,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,170.00,150.00,250000.00,
77226,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,170.00,150.00,500000.00,
77227,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,170.00,150.00,750000.00,
77228,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,170.00,150.00,1000000.00,
77229,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,170.00,150.00,1250000.00,
77230,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,170.00,150.00,1500000.00,
77231,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,170.00,150.00,1750000.00,
77232,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,170.00,150.00,2000000.00,
77233,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,170.00,150.00,2250000.00,
77234,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10000,170.00,150.00,2500000.00,
77235,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,10,170.00,170.00,150000.00,
77236,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,200,170.00,170.00,200000.00,
77237,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,500,170.00,170.00,225000.00,
77238,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,1000,170.00,170.00,250000.00,
77239,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,2000,170.00,170.00,500000.00,
77240,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,3000,170.00,170.00,750000.00,
77241,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,4000,170.00,170.00,1000000.00,
77242,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,5000,170.00,170.00,1250000.00,
77243,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,6000,170.00,170.00,1500000.00,
77244,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,7000,170.00,170.00,1750000.00,
77245,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,8000,170.00,170.00,2000000.00,
77246,COMP_FOIL_PROC_LARGE_SPECIAL,2026-06-01,,,,PROC_000037,,,,,,9000,170.00,170.00,2250000.00,
