sheet,block_id,block_title,row_seq,col,cell_ref,row_key,band_header_path,value,cell_meta_json
후가공_박(대형),B01,동판비,1,A,A1,동판비,,동판비,"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A1:I1""}"
후가공_박(대형),B01,동판비,2,A,A2,가로 / 세로,,가로 / 세로,
후가공_박(대형),B01,동판비,2,B,B2,가로 / 세로,30mm > 11000.0 > 12000.0,30mm,
후가공_박(대형),B01,동판비,2,C,C2,가로 / 세로,50mm > 11000.0 > 12000.0 > 15000.0 > 17000.0 > 19000.0,50mm,
후가공_박(대형),B01,동판비,2,D,D2,가로 / 세로,70mm > 11000.0 > 14000.0 > 17000.0 > 20000.0 > 23000.0 > 27000.0,70mm,
후가공_박(대형),B01,동판비,2,E,E2,가로 / 세로,90mm > 11000.0 > 14000.0 > 18000.0 > 22000.0 > 26000.0 > 30000.0 > 34000.0,90mm,
후가공_박(대형),B01,동판비,2,F,F2,가로 / 세로,110mm > 11000.0 > 12000.0 > 17000.0 > 22000.0 > 27000.0 > 32000.0 > 37000.0 > 42000.0,110mm,
후가공_박(대형),B01,동판비,2,G,G2,가로 / 세로,130mm > 11000.0 > 15000.0 > 20000.0 > 26000.0 > 32000.0 > 38000.0 > 43000.0 > 49000.0,130mm,
후가공_박(대형),B01,동판비,2,H,H2,가로 / 세로,150mm > 11000.0 > 17000.0 > 23000.0 > 30000.0 > 37000.0 > 43000.0 > 50000.0 > 56000.0,150mm,
후가공_박(대형),B01,동판비,2,I,I2,가로 / 세로,170mm > 12000.0 > 19000.0 > 27000.0 > 34000.0 > 42000.0 > 49000.0 > 56000.0 > 64000.0,170mm,
후가공_박(대형),B01,동판비,3,A,A3,30mm,,30mm,
후가공_박(대형),B01,동판비,3,B,B3,30mm,30mm > 11000.0 > 12000.0,11000,
후가공_박(대형),B01,동판비,3,C,C3,30mm,50mm > 11000.0 > 12000.0 > 15000.0 > 17000.0 > 19000.0,11000,
후가공_박(대형),B01,동판비,3,D,D3,30mm,70mm > 11000.0 > 14000.0 > 17000.0 > 20000.0 > 23000.0 > 27000.0,11000,
후가공_박(대형),B01,동판비,3,E,E3,30mm,90mm > 11000.0 > 14000.0 > 18000.0 > 22000.0 > 26000.0 > 30000.0 > 34000.0,11000,
후가공_박(대형),B01,동판비,3,F,F3,30mm,110mm > 11000.0 > 12000.0 > 17000.0 > 22000.0 > 27000.0 > 32000.0 > 37000.0 > 42000.0,11000,
후가공_박(대형),B01,동판비,3,G,G3,30mm,130mm > 11000.0 > 15000.0 > 20000.0 > 26000.0 > 32000.0 > 38000.0 > 43000.0 > 49000.0,11000,
후가공_박(대형),B01,동판비,3,H,H3,30mm,150mm > 11000.0 > 17000.0 > 23000.0 > 30000.0 > 37000.0 > 43000.0 > 50000.0 > 56000.0,11000,
후가공_박(대형),B01,동판비,3,I,I3,30mm,170mm > 12000.0 > 19000.0 > 27000.0 > 34000.0 > 42000.0 > 49000.0 > 56000.0 > 64000.0,12000,
후가공_박(대형),B01,동판비,4,A,A4,50mm,,50mm,
후가공_박(대형),B01,동판비,4,B,B4,50mm,30mm > 11000.0 > 12000.0,11000,
