sheet,type,row_seq,ref,col,fill_rgb,fill_meaning,font_rgb,comment_author,comment_text,has_constraint_star,is_formula,formula,hyperlink,col_hidden,text
스티커,footnote,,C174,,FFB6D7A8,범례마커,,,,,,,,,"노랑색배경은 신규상품으로 MES에도 없어 등록해야하는 상품입니다
★의 빨간글씨는 옵션선택시 제약조건입니다.
그레이칼라의 글씨는 사용자에는 보여지지 않은(파일사양의 구분을 위한) 글씨입니다
*오렌지글씨는 저만의 comment이니 개발시 무시해주세요
모든 종이는 MES와 통합관리해야함 (별도로 설정해야하며, 입력되어 있더라도 무시)
제목부분 (필수/빨강)는 모든 상품에 반드시 설정해야하는 부분 (옵션/오렌지)은 상품에 따라 있을수도 없을 수도 있습니다
모든 항목은 Figma를 참고해주세요"
스티커,cell,3,A3,구분,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,B3,ID,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,C3,MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,D3,상품명,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,E3,사이즈(필수),,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,F3,판수,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,G3,파일사양_블리드,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,H3,파일사양_작업사이즈,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,I3,파일사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,J3,파일사양_출력용지규격,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,K3,파일사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,L3,파일사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,M3,파일사양_폴더,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,N3,주문방법(필수)_업로드,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,O3,주문방법(필수)_편집기,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,P3,종이(필수),,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,Q3,인쇄(옵션),,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,R3,별색인쇄(옵션)_화이트,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,S3,별색인쇄(옵션)_클리어,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,T3,별색인쇄(옵션)_핑크,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,U3,별색인쇄(옵션)_금색,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,V3,별색인쇄(옵션)_은색,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,W3,코팅(옵션),,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,X3,커팅(옵션),,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,Y3,조각수(옵션),,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,Z3,제작수량(필수)_최소,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AA3,제작수량(필수)_최대,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AB3,제작수량(필수)_증가,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AC3,후가공(옵션)_가변(텍스트),,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AD3,후가공(옵션)_가변(이미지),,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AE3,추가상품(옵션)_추가상품,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AF3,추가상품(옵션)_추가가격,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AG3,AG,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AH3,AH,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AI3,AI,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AJ3,AJ,,,Values must be of type <class 'str'>,,,,,,,,
스티커,cell,3,AK3,AK,,,Values must be of type <class 'str'>,,,,,,,,
