sheet,type,row_seq,ref,col,fill_rgb,fill_meaning,font_rgb,comment_author,comment_text,has_constraint_star,is_formula,formula,hyperlink,col_hidden,text
디자인캘린더(가격포함),cell,6,H6,파일사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,I6,파일사양_출력용지규격,,,Values must be of type <class 'str'>,,,,,,,true,
디자인캘린더(가격포함),cell,6,J6,파일사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,K6,파일사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,L6,파일사양_폴더,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,M6,주문방법(필수)_업로드,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,N6,주문방법(필수)_편집기,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,O6,종이사양,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,P6,인쇄사양,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,Q6,페이지사양,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,R6,캘린더사양_캘린더가공,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,S6,캘린더사양_링칼라,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,U6,제작수량(필수)_최소,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,V6,제작수량(필수)_최대,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,W6,제작수량(필수)_증가,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,X6,개별포장(옵션),,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,Y6,추가상품(옵션)_추가상품,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,Z6,추가상품(옵션)_추가가격,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AA6,가이드파일,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AB6,템플릿,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AC6,디자인보유,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AD6,AD,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AE6,AE,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,6,AF6,AF,,,Values must be of type <class 'str'>,,,,,,,,
