sheet,row_seq,paper_name,_anchor_ffilled,_row_hidden,대분류 :: 구분,중분류,종이명,평량,파일명약어,구매정보,전지,연당가,"가격
(국4절)",가격(3절),종이사이즈,프리미엄엽서,스탠다드엽서,2단접지카드 / 3단접지카드 / 미니접지카드,프리미엄명함,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,중철내지,중철표지,무선내지,무선표지 :: 코팅/오시,트윈링내지,트윈링표지 :: 코팅/오시,탁상형캘린더,미니탁상형캘린더,엽서캘린더,벽걸이캘린더,cell_meta_json
출력소재(IMPORT),4,백색모조지 100g,false,false,디지털인쇄,디지털인쇄용지,백색모조지 100g,100,백모조,,국전(939*636),61460,30.73,,316x467,,,,,●,,,,,●,●,,,,,"{""대분류 :: 구분"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""디지털인쇄\"")""}, ""중분류"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""디지털인쇄용지\"")""}, ""종이명"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""백색모조지 100g\"")""}, ""평량"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),100.0)""}, ""파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""백모조\"")""}, ""구매정보"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""전지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}, ""연당가"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),61460.0)""}, ""가격\n(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),30.73)""}, ""가격(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}, ""프리미엄엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""스탠다드엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""2단접지카드 / 3단접지카드 / 미니접지카드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""프리미엄명함"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철내지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""중철표지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""무선내지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""무선표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""트윈링내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""트윈링표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""미니탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""엽서캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""벽걸이캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
출력소재(IMPORT),5,백색모조지 120g,true,false,디지털인쇄,디지털인쇄용지,백색모조지 120g,120,백모조,,국전(939*636),73750,36.875,,316x467,,,,,●,●,●,●,,●,●,,,,,"{""대분류 :: 구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""중분류"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이명"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""백색모조지 120g\"")""}, ""평량"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),120.0)""}, ""파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""백모조\"")""}, ""구매정보"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""전지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}, ""연당가"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),73750.0)""}, ""가격\n(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),36.875)""}, ""가격(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}, ""프리미엄엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""스탠다드엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""2단접지카드 / 3단접지카드 / 미니접지카드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""프리미엄명함"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철표지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""무선내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""무선표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""트윈링내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""트윈링표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""미니탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""엽서캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""벽걸이캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
출력소재(IMPORT),6,백색모조지 220g,true,false,디지털인쇄,디지털인쇄용지,백색모조지 220g,220,백모조,,국전(939*636),141280,70.64,,316x467,●,●,●,,●,,,,●,,●,,,,●,"{""대분류 :: 구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""중분류"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이명"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""백색모조지 220g\"")""}, ""평량"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),220.0)""}, ""파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""백모조\"")""}, ""구매정보"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""전지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}, ""연당가"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),141280.0)""}, ""가격\n(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),70.64)""}, ""가격(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}, ""프리미엄엽서"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""스탠다드엽서"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""2단접지카드 / 3단접지카드 / 미니접지카드"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""프리미엄명함"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철내지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""중철표지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""무선내지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""무선표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""트윈링내지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""트윈링표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""미니탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""엽서캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""벽걸이캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}}"
출력소재(IMPORT),7,아트지 100g,true,false,디지털인쇄,디지털인쇄용지,아트지 100g,100,아트,,국전(939*636),61130,30.565,,316x467,,,,,●,,,,,●,●,,,,,"{""대분류 :: 구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""중분류"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이명"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트지 100g\"")""}, ""평량"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),100.0)""}, ""파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트\"")""}, ""구매정보"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""전지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}, ""연당가"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),61130.0)""}, ""가격\n(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),30.565)""}, ""가격(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}, ""프리미엄엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""스탠다드엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""2단접지카드 / 3단접지카드 / 미니접지카드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""프리미엄명함"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철내지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""중철표지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""무선내지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""무선표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""트윈링내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""트윈링표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""미니탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""엽서캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""벽걸이캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
출력소재(IMPORT),8,아트지 120g,true,false,디지털인쇄,디지털인쇄용지,아트지 120g,120,아트,,국전(939*636),73350,36.675,,316x467,,,,,●,●,●,●,,●,●,,,,,"{""대분류 :: 구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""중분류"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이명"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트지 120g\"")""}, ""평량"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),120.0)""}, ""파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트\"")""}, ""구매정보"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""전지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}, ""연당가"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),73350.0)""}, ""가격\n(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),36.675)""}, ""가격(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}, ""프리미엄엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""스탠다드엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""2단접지카드 / 3단접지카드 / 미니접지카드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""프리미엄명함"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철표지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""무선내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""무선표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""트윈링내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""트윈링표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""미니탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""엽서캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""벽걸이캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
출력소재(IMPORT),9,아트지 150g,true,false,디지털인쇄,디지털인쇄용지,아트지 150g,150,아트,,국전(939*636),93300,46.65,,316x467,,,,,●,●,●,,,●,●,,,,,"{""대분류 :: 구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""중분류"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이명"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트지 150g\"")""}, ""평량"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),150.0)""}, ""파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트\"")""}, ""구매정보"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""전지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}, ""연당가"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),93300.0)""}, ""가격\n(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46.65)""}, ""가격(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""종이사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}, ""프리미엄엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""스탠다드엽서"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""2단접지카드 / 3단접지카드 / 미니접지카드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""프리미엄명함"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""중철표지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""무선내지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""무선표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""트윈링내지"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""트윈링표지 :: 코팅/오시"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}, ""탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""미니탁상형캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""엽서캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""벽걸이캘린더"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
