sheet,row_seq,prd_nm,_anchor_ffilled,_row_hidden,_work_size_col,_work_size_value,구분,ID,MES ITEM_CD,상품명,사이즈(필수),비규격(최소/최대)_가로,비규격(최소/최대)_세로,파일사양_블리드,파일사양_작업사이즈,파일사양_재단사이즈,파일사양_출력용지규격,파일사양_파일명약어,파일사양_출력파일,파일사양_폴더,주문방법(필수)_업로드,주문방법(필수)_편집기,소재(필수),price,"price
(vat포함)",화이트별색(옵션),코팅(옵션),price(V),가공(옵션)_가공,가공(옵션)_가격,추가(옵션)_추가,추가(옵션)_추가옵션가격,제작수량(필수)_최소,제작수량(필수)_최대,제작수량(필수)_증가,COMMENT,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,cell_meta_json
실사,3,아트프린트포스터,false,false,파일사양_작업사이즈,297 x 420,,14562,004-0001,아트프린트포스터,A3 (297 x 420 mm),,,0,297 x 420,297 x 420,,실사출력,JPG,실사출력,Y,,인화지,7000,7700.000000000001,,코팅없음,0,,,,,1,1000,1,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price\n(vat포함)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=SUM(R3)*1.1""}, ""화이트별색(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""comment_author"": """", ""comment_text"": ""레이어창""}, ""price(V)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가(옵션)_추가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
실사,4,아트프린트포스터,true,false,파일사양_작업사이즈,420 x 594,,14562,004-0001,아트프린트포스터,A2 (420 x 594 mm),,,0,420 x 594,420 x 594,,,JPG,,,,,7000,7700.000000000001,,무광코팅,0,,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price\n(vat포함)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=SUM(R4)*1.1""}, ""화이트별색(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price(V)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가(옵션)_추가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
실사,5,아트프린트포스터,true,false,파일사양_작업사이즈,594 x 841,,14562,004-0001,아트프린트포스터,A1 (594 x 841 mm),,,0,594 x 841,594 x 841,,,JPG,,,,,12000,13200.000000000002,,유광코팅,0,,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price\n(vat포함)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=SUM(R5)*1.1""}, ""화이트별색(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price(V)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가(옵션)_추가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
실사,6,아트프린트포스터,true,false,파일사양_작업사이즈,가로 x 세로,,14562,004-0001,아트프린트포스터,사용자입력,200~1200,200~3000,0,가로 x 세로,가로 x 세로,,,JPG,,,,,20000,22000,,,,,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price\n(vat포함)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=SUM(R6)*1.1""}, ""화이트별색(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price(V)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가(옵션)_추가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
실사,8,아트페이퍼포스터,false,false,파일사양_작업사이즈,297 x 420,,14563,004-0002,아트페이퍼포스터,A3 (297 x 420 mm),,,0,297 x 420,297 x 420,,실사출력,JPG,실사출력,Y,,매트지,7000,7700.000000000001,,,,,,,,1,1000,1,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price\n(vat포함)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=SUM(R8)*1.1""}, ""화이트별색(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price(V)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가(옵션)_추가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
실사,9,아트페이퍼포스터,true,false,파일사양_작업사이즈,420 x 594,,14563,004-0002,아트페이퍼포스터,A2 (420 x 594 mm),,,0,420 x 594,420 x 594,,,JPG,,,,,7000,7700.000000000001,,,,,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price\n(vat포함)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=SUM(R9)*1.1""}, ""화이트별색(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price(V)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가(옵션)_추가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
실사,10,아트페이퍼포스터,true,false,파일사양_작업사이즈,594 x 841,,14563,004-0002,아트페이퍼포스터,A1 (594 x 841 mm),,,0,594 x 841,594 x 841,,,JPG,,,,,12000,13200.000000000002,,,,,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price\n(vat포함)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=SUM(R10)*1.1""}, ""화이트별색(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price(V)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가(옵션)_추가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
실사,11,아트페이퍼포스터,true,false,파일사양_작업사이즈,가로 x 세로,,14563,004-0002,아트페이퍼포스터,사용자입력,200~900,200~3000,0,가로 x 세로,가로 x 세로,,,JPG,,,,,20000,22000,,,,,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price\n(vat포함)"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=SUM(R11)*1.1""}, ""화이트별색(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""price(V)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가(옵션)_추가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
