sheet,block_id,block_title,row_seq,col,cell_ref,row_key,band_header_path,value,cell_meta_json
커팅타공,B01,커팅(완칼) 가공비 (국4절),33,B,B33,500,단면,1000000,
커팅타공,B01,커팅(완칼) 가공비 (국4절),34,A,A34,600,,600,
커팅타공,B01,커팅(완칼) 가공비 (국4절),34,B,B34,600,단면,1200000,
커팅타공,B01,커팅(완칼) 가공비 (국4절),35,A,A35,700,,700,
커팅타공,B01,커팅(완칼) 가공비 (국4절),35,B,B35,700,단면,1400000,
커팅타공,B01,커팅(완칼) 가공비 (국4절),36,A,A36,800,,800,
커팅타공,B01,커팅(완칼) 가공비 (국4절),36,B,B36,800,단면,1600000,
커팅타공,B01,커팅(완칼) 가공비 (국4절),37,A,A37,900,,900,
커팅타공,B01,커팅(완칼) 가공비 (국4절),37,B,B37,900,단면,1800000,
커팅타공,B01,커팅(완칼) 가공비 (국4절),38,A,A38,1000,,1000,
커팅타공,B01,커팅(완칼) 가공비 (국4절),38,B,B38,1000,단면,2000000,
커팅타공,B02,1장당 2000원씩 올립니다.,39,A,A39,1장당 2000원씩 올립니다.,,1장당 2000원씩 올립니다.,"{""font_rgb"": ""FFFF0000"", ""merged_range"": ""A39:B39""}"
커팅타공,B03,타공 (단가),42,A,A42,타공 (단가),,타공 (단가),"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A42:C42""}"
커팅타공,B03,타공 (단가),42,D,D42,타공 (단가),,헤더택 / 벽걸이캘린더,
커팅타공,B03,타공 (단가),42,F,F42,타공 (단가),옵션/ 제작수량,타공 (합가),"{""fill_rgb"": ""FFFF00FF"", ""merged_range"": ""F42:H42""}"
커팅타공,B03,타공 (단가),43,A,A43,옵션/ 제작수량,,옵션/ 제작수량,
커팅타공,B03,타공 (단가),43,B,B43,옵션/ 제작수량,1구(6mm),1구(6mm),
커팅타공,B03,타공 (단가),43,C,C43,옵션/ 제작수량,2구(6mm),2구(6mm),
커팅타공,B03,타공 (단가),43,F,F43,옵션/ 제작수량,옵션/ 제작수량,옵션/ 제작수량,
커팅타공,B03,타공 (단가),43,G,G43,옵션/ 제작수량,1구(6mm),1구(6mm),
커팅타공,B03,타공 (단가),43,H,H43,옵션/ 제작수량,2구(6mm),2구(6mm),
커팅타공,B03,타공 (단가),44,A,A44,1,,1,
커팅타공,B03,타공 (단가),44,B,B44,1,1구(6mm),0,
커팅타공,B03,타공 (단가),44,F,F44,1,옵션/ 제작수량,1,
커팅타공,B03,타공 (단가),44,G,G44,1,1구(6mm),2000,
커팅타공,B03,타공 (단가),44,H,H44,1,2구(6mm),4000,
커팅타공,B03,타공 (단가),45,A,A45,100,,100,
커팅타공,B03,타공 (단가),45,B,B45,100,1구(6mm),0,
커팅타공,B03,타공 (단가),45,F,F45,100,옵션/ 제작수량,100,
커팅타공,B03,타공 (단가),45,G,G45,100,1구(6mm),2000,
커팅타공,B03,타공 (단가),45,H,H45,100,2구(6mm),4000,
커팅타공,B03,타공 (단가),46,A,A46,200,,200,
커팅타공,B03,타공 (단가),46,B,B46,200,1구(6mm),0,
커팅타공,B03,타공 (단가),46,F,F46,200,옵션/ 제작수량,300,
커팅타공,B03,타공 (단가),46,G,G46,200,1구(6mm),4000,
커팅타공,B03,타공 (단가),46,H,H46,200,2구(6mm),8000,
커팅타공,B03,타공 (단가),47,A,A47,300,,300,
커팅타공,B03,타공 (단가),47,B,B47,300,1구(6mm),0,
커팅타공,B03,타공 (단가),47,F,F47,300,옵션/ 제작수량,500,
커팅타공,B03,타공 (단가),47,G,G47,300,1구(6mm),6000,
커팅타공,B03,타공 (단가),47,H,H47,300,2구(6mm),12000,
커팅타공,B03,타공 (단가),48,A,A48,400,,400,
커팅타공,B03,타공 (단가),48,B,B48,400,1구(6mm),0,
커팅타공,B03,타공 (단가),48,F,F48,400,옵션/ 제작수량,1000,
커팅타공,B03,타공 (단가),48,G,G48,400,1구(6mm),11000,
커팅타공,B03,타공 (단가),48,H,H48,400,2구(6mm),22000,
커팅타공,B03,타공 (단가),49,A,A49,500,,500,
커팅타공,B03,타공 (단가),49,B,B49,500,1구(6mm),0,
커팅타공,B03,타공 (단가),49,F,F49,500,옵션/ 제작수량,2000,
커팅타공,B03,타공 (단가),49,G,G49,500,1구(6mm),21000,
커팅타공,B03,타공 (단가),49,H,H49,500,2구(6mm),42000,
커팅타공,B03,타공 (단가),50,A,A50,600,,600,
커팅타공,B03,타공 (단가),50,B,B50,600,1구(6mm),0,
커팅타공,B03,타공 (단가),50,F,F50,600,옵션/ 제작수량,3000,
커팅타공,B03,타공 (단가),50,G,G50,600,1구(6mm),31000,
커팅타공,B03,타공 (단가),50,H,H50,600,2구(6mm),62000,
커팅타공,B03,타공 (단가),51,A,A51,700,,700,
커팅타공,B03,타공 (단가),51,B,B51,700,1구(6mm),0,
커팅타공,B03,타공 (단가),51,F,F51,700,옵션/ 제작수량,4000,
커팅타공,B03,타공 (단가),51,G,G51,700,1구(6mm),41000,
커팅타공,B03,타공 (단가),51,H,H51,700,2구(6mm),82000,
커팅타공,B03,타공 (단가),52,A,A52,800,,800,
커팅타공,B03,타공 (단가),52,B,B52,800,1구(6mm),0,
커팅타공,B03,타공 (단가),52,F,F52,800,옵션/ 제작수량,5000,
커팅타공,B03,타공 (단가),52,G,G52,800,1구(6mm),51000,
커팅타공,B03,타공 (단가),52,H,H52,800,2구(6mm),102000,
커팅타공,B03,타공 (단가),53,A,A53,900,,900,
커팅타공,B03,타공 (단가),53,B,B53,900,1구(6mm),0,
커팅타공,B03,타공 (단가),53,F,F53,900,옵션/ 제작수량,1구는 100장당 1000원씩 올립니다.,"{""font_rgb"": ""FFFF0000"", ""merged_range"": ""F53:H53""}"
커팅타공,B03,타공 (단가),54,A,A54,1000,,1000,
커팅타공,B03,타공 (단가),54,B,B54,1000,1구(6mm),0,
커팅타공,B03,타공 (단가),54,F,F54,1000,옵션/ 제작수량,2구는 100장당 2000원씩 올립니다.,"{""font_rgb"": ""FFFF0000"", ""merged_range"": ""F54:H54""}"
커팅타공,B03,타공 (단가),55,A,A55,1500,,1500,
커팅타공,B03,타공 (단가),55,B,B55,1500,1구(6mm),0,
커팅타공,B03,타공 (단가),56,A,A56,2000,,2000,
커팅타공,B03,타공 (단가),56,B,B56,2000,1구(6mm),0,
커팅타공,B03,타공 (단가),57,A,A57,2500,,2500,
커팅타공,B03,타공 (단가),57,B,B57,2500,1구(6mm),0,
커팅타공,B03,타공 (단가),58,A,A58,3000,,3000,
커팅타공,B03,타공 (단가),58,B,B58,3000,1구(6mm),0,
커팅타공,B03,타공 (단가),59,A,A59,3500,,3500,
커팅타공,B03,타공 (단가),59,B,B59,3500,1구(6mm),0,
커팅타공,B03,타공 (단가),60,A,A60,4000,,4000,
커팅타공,B03,타공 (단가),60,B,B60,4000,1구(6mm),0,
커팅타공,B03,타공 (단가),61,A,A61,4500,,4500,
커팅타공,B03,타공 (단가),61,B,B61,4500,1구(6mm),0,
커팅타공,B03,타공 (단가),62,A,A62,5000,,5000,
커팅타공,B03,타공 (단가),62,B,B62,5000,1구(6mm),0,
커팅타공,B03,타공 (단가),63,A,A63,6000,,6000,
커팅타공,B03,타공 (단가),63,B,B63,6000,1구(6mm),0,
커팅타공,B03,타공 (단가),64,A,A64,7000,,7000,
커팅타공,B03,타공 (단가),64,B,B64,7000,1구(6mm),0,
커팅타공,B03,타공 (단가),65,A,A65,8000,,8000,
커팅타공,B03,타공 (단가),65,B,B65,8000,1구(6mm),0,
커팅타공,B03,타공 (단가),66,A,A66,9000,,9000,
커팅타공,B03,타공 (단가),66,B,B66,9000,1구(6mm),0,
