sheet,row_seq,prd_nm,_anchor_ffilled,_row_hidden,_work_size_col,_work_size_value,구분,ID,MES ITEM_CD,상품명,사이즈(필수),비규격(최소/최대)_가로,비규격(최소/최대)_세로,가격,파일사양_블리드,파일사양_작업사이즈,파일사양_재단사이즈,파일사양_출력용지규격,파일사양_파일명약어,파일사양_출력파일,파일사양_폴더,주문방법(필수)_업로드,주문방법(필수)_편집기,소재(필수),인쇄사양,조각수(옵션),가공(옵션)_가공,가공(옵션)_가격,추가상품(옵션)_추가상품,추가상품(옵션)_추가가격,제작수량(필수)_최소,제작수량(필수)_최대,제작수량(필수)_증가,COMMENT,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,cell_meta_json
아크릴,3,아크릴키링,false,false,파일사양_작업사이즈,20 x 30,단품형,14625,009-0001,아크릴키링,20 x 30 mm,,,2700,,20 x 30,20 x 30,,아크릴키링,PDF,UV인쇄,Y,,투명아크릴 3mm,배면양면,,고리없음,0,볼체인(선택안함),0,1,10000,1,,아크릴키링_40x40_투명3T_[거래처]_[파일번호]_[주문자]_[수량],,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄사양"": {""font_rgb"": ""FFA5A5A5""}, ""조각수(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""comment_author"": """", ""comment_text"": ""레이어창""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
아크릴,4,아크릴키링,true,false,파일사양_작업사이즈,30 x 30,단품형,14625,009-0001,아크릴키링,30 x 30 mm,,,3100,,30 x 30,30 x 30,,,*AI(칼선),,,,,,,은색고리,*가격표참고,볼체인(오렌지),1000,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""FFFF0000""}, ""파일사양_출력파일"": {""font_rgb"": ""FFFF9900""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""조각수(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""FFFF9900""}, ""추가상품(옵션)_추가상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
아크릴,5,아크릴키링,true,false,파일사양_작업사이즈,30 x 40,단품형,14625,009-0001,아크릴키링,30 x 40 mm,,,3400,,30 x 40,30 x 40,,,,,,,,,,금색고리,*가격표참고,볼체인(핑크),1000,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""조각수(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""FFFF9900""}, ""추가상품(옵션)_추가상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
아크릴,6,아크릴키링,true,false,파일사양_작업사이즈,30 x 70,단품형,14625,009-0001,아크릴키링,30 x 70mm,,,4300,,30 x 70,30 x 70,,,,,,,,,,,,볼체인(핫핑크),1000,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""조각수(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
아크릴,7,아크릴키링,true,false,파일사양_작업사이즈,40 x 40,단품형,14625,009-0001,아크릴키링,40 x 40 mm,,,3800,,40 x 40,40 x 40,,,,,,,,,,,,볼체인(민트그린),1000,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""조각수(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
아크릴,8,아크릴키링,true,false,파일사양_작업사이즈,40 x 50,단품형,14625,009-0001,아크릴키링,40 x 50 mm,,,4200,,40 x 50,40 x 50,,,,,,,,,,,,볼체인(블루),1000,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""조각수(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
아크릴,9,아크릴키링,true,false,파일사양_작업사이즈,40 x 60,단품형,14625,009-0001,아크릴키링,40 x 60 mm,,,4700,,40 x 60,40 x 60,,,,,,,,,,,,볼체인(바이올렛),1000,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""조각수(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
아크릴,10,아크릴키링,true,false,파일사양_작업사이즈,50 x 50,단품형,14625,009-0001,아크릴키링,50 x 50 mm,,,4800,,50 x 50,50 x 50,,,,,,,,,,,,볼체인(블랙),1000,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_가로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""비규격(최소/최대)_세로"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력용지규격"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""col_hidden"": true}, ""파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""소재(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""조각수(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가공(옵션)_가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""추가상품(옵션)_추가가격"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AE"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AF"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AG"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AH"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AI"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AJ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AK"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AL"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
