sheet,type,row_seq,ref,col,fill_rgb,fill_meaning,font_rgb,comment_author,comment_text,has_constraint_star,is_formula,formula,hyperlink,col_hidden,text
문구(가격포함),cell,11,AK11,COMMENT,,,FFFF9900,,,,,,,,
문구(가격포함),cell,12,A12,구분,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,B12,ID,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,C12,MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,D12,상품명,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,E12,사이즈(필수),,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,I12,내지파일사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,J12,내지파일사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,K12,내지파일사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,L12,내지파일사양_폴더,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,M12,내지(옵션),,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,N12,종이(옵션),,,FFCCCCCC,,,,,,,,
문구(가격포함),cell,12,O12,내지인쇄사양,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,P12,페이지사양_최소,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,Q12,페이지사양_최대,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,R12,페이지사양_증가,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,S12,표지파일사양_MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,T12,표지파일사양_블리드,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,V12,표지파일사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,W12,표지파일사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,Y12,표지사양,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,Z12,표지인쇄사양,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AA12,제본옵션(옵션),,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AB12,제본사양,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AC12,가격,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AD12,제작수량(필수)_최소,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AE12,제작수량(필수)_최대,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AF12,제작수량(필수)_증가,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AG12,주문방법(필수)_업로드,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AH12,주문방법(필수)_편집기,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AI12,개별포장(옵션),,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AJ12,구간할인적용테이블,,,Values must be of type <class 'str'>,,,,,,,,
문구(가격포함),cell,12,AK12,COMMENT,,,FFFF9900,,,,,,,,
문구(가격포함),cell,14,A14,구분,,,Values must be of type <class 'str'>,,,,,,,,
