sheet,type,row_seq,ref,col,fill_rgb,fill_meaning,font_rgb,comment_author,comment_text,has_constraint_star,is_formula,formula,hyperlink,col_hidden,text
포토북(가격포함),cell,6,M6,내지종이,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,N6,내지인쇄,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,O6,내지페이지(편집기)_최소,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,P6,내지페이지(편집기)_최대,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,Q6,내지페이지(편집기)_증가,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,R6,표지타입(필수),,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,S6,표지사양_MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,T6,표지사양_블리드,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,U6,표지사양_작업사이즈,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,V6,표지사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,W6,표지사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,X6,표지사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,Y6,표지사양_폴더,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,Z6,표지종이사양,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AA6,표지인쇄사양,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AB6,제본사양_제본,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AC6,제본사양_면지,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AD6,제본사양_책등,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AE6,제작수량_최소,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AF6,제작수량_최대,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AG6,제작수량_증가,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AH6,주문방법(필수)_업로드,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,6,AI6,주문방법(필수)_편집기,,,Values must be of type <class 'str'>,,,,,,,,
