sheet,row_seq,prd_nm,_anchor_ffilled,_row_hidden,_work_size_col,_work_size_value,구분,ID,MES ITEM_CD,상품명,사이즈(필수),내지파일사양_MES ITEM_CD,내지파일사양_블리드,내지파일사양_작업사이즈,내지파일사양_재단사이즈,내지파일사양_파일명약어,내지파일사양_출력파일,내지파일사양_폴더,내지종이(필수),내지인쇄(필수),내지페이지(필수)_최소,내지페이지(필수)_최대,내지페이지(필수)_증가,표지파일사양_MES ITEM_CD,표지파일사양_블리드,표지파일사양_작업사이즈,표지파일사양_파일명약어,표지파일사양_출력파일,표지파일사양_폴더,표지종이(필수),표지인쇄(필수),표지옵션(옵션)_표지코팅(옵션),표지옵션(옵션)_투명커버(옵션),박(표지) / 형압 (옵션)_박/형압가공,박(표지) / 형압 (옵션)_크기,박(표지) / 형압 (옵션)_박칼라,제본(필수),제본(옵션)_제본방향(옵션),제본(옵션)_면지(옵션),제본(옵션)_링컬러(옵션),제본(옵션)_바인더링(옵션),제본(옵션)_제본(옵션),제작수량(필수)_최소,제작수량(필수)_최대,제작수량(필수)_증가,주문방법(필수)_업로드,주문방법(필수)_편집기,개별포장(옵션),COMMENT,AR,AS,AT,cell_meta_json
책자,3,중철책자,false,false,표지파일사양_작업사이즈,300 x 214,책자,14592.0,006-0001,중철책자,A5 (148 x 210 mm),006-5006,2.0,150 x 214,148 x 210,중철,PDF,책자,*별도설정,양면,4.0,28.0,4.0,006-5005,2.0,300 x 214,[내지파일]_cover,PDF,디지털인쇄,*별도설정,단면,코팅없음,,,,,중철제본,,,,,,2.0,1000.0,1.0,Y,,,중철책자 표지 AI / 내지 AI,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이(필수)"": {""font_rgb"": ""FFFF9900""}, ""내지페이지(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이(필수)"": {""font_rgb"": ""FFFF9900""}, ""표지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_표지코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_투명커버(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박/형압가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_크기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박칼라"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본방향(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_면지(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_링컬러(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_바인더링(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""개별포장(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""FFCCCCCC""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
책자,4,중철책자,true,false,표지파일사양_작업사이즈,426 x 303,책자,14592.0,006-0001,중철책자,A4 (210 x 297 mm),,3.0,213 x 303,210 x 297,중철,,책자,,,4.0,28.0,4.0,,3.0,426 x 303,,,디지털인쇄,,양면,무광코팅(단면),,,,,,,,,,,2.0,1000.0,1.0,,,,중철책자 표지 AI / 내지 AI,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_표지코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_투명커버(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박/형압가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_크기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박칼라"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본방향(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_면지(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_링컬러(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_바인더링(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""개별포장(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""FFCCCCCC""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
책자,5,중철책자,true,false,표지파일사양_작업사이즈,,책자,14592.0,006-0001,중철책자,,,,,,,,,,,,,,,,,,,,,,유광코팅(단면),,,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_표지코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_투명커버(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박/형압가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_크기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박칼라"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본방향(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_면지(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_링컬러(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_바인더링(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""개별포장(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""FFCCCCCC""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
책자,7,무선책자,true,false,표지파일사양_작업사이즈,,책자,14593.0,006-0002,무선책자,A5 (148 x 210 mm),006-5008,2.0,150 x 214,148 x 210,무선,PDF,책자,*별도설정,양면,24.0,300.0,2.0,006-5007,5.0,,[내지파일]_cover,PDF,책자,*별도설정,단면,코팅없음,,박(없음),"크기(가로x세로)
★최소 30x30 / 최대170x170",금유광,무선제본,,,,,,2.0,1000.0,1.0,Y,,개별포장없음,"무선책자 표지(3,5,10,20mm) AI / 내지 AI",,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이(필수)"": {""font_rgb"": ""FFFF9900""}, ""내지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이(필수)"": {""font_rgb"": ""FFFF9900""}, ""표지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_표지코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_투명커버(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박/형압가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_크기"": {""font_rgb"": ""Values must be of type <class 'str'>"", ""has_constraint_star"": true}, ""박(표지) / 형압 (옵션)_박칼라"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본방향(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_면지(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_링컬러(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_바인더링(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""개별포장(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""FFCCCCCC""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
책자,8,무선책자,true,false,표지파일사양_작업사이즈,,책자,14593.0,006-0002,무선책자,A4 (210 x 297 mm),,3.0,213 x 303,210 x 297,무선,,책자,,,24.0,300.0,2.0,,5.0,,,,책자,,양면,무광코팅(단면),,박(있음),,은유광,,,,,,,2.0,1000.0,1.0,,,수축포장,"무선책자 표지(3,5,10,20mm) AI / 내지 AI",,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""FFA5A5A5""}, ""상품명"": {""font_rgb"": ""FFA5A5A5""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""표지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_표지코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_투명커버(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박/형압가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_크기"": {""font_rgb"": ""FFFF0000""}, ""박(표지) / 형압 (옵션)_박칼라"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본방향(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_면지(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_링컬러(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_바인더링(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""개별포장(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""FFCCCCCC""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
책자,9,무선책자,true,false,표지파일사양_작업사이즈,,책자,14593.0,006-0002,무선책자,,,,,,,,,,,,,,,,,,,,,,유광코팅(단면),,,,먹유광,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_표지코팅(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지옵션(옵션)_투명커버(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박/형압가공"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_크기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""박(표지) / 형압 (옵션)_박칼라"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본방향(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_면지(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_링컬러(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_바인더링(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본(옵션)_제본(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량(필수)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""개별포장(옵션)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""COMMENT"": {""font_rgb"": ""FFCCCCCC""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
