sheet,row_seq,prd_nm,_anchor_ffilled,_row_hidden,_work_size_col,_work_size_value,구분,ID,MES ITEM_CD,상품명,사이즈(필수),내지파일사양_MES ITEM_CD,내지파일사양_블리드,내지파일사양_작업사이즈,내지파일사양_재단사이즈,내지파일사양_파일명약어,내지파일사양_출력파일,내지파일사양_폴더,내지종이,내지인쇄,내지페이지(편집기)_최소,내지페이지(편집기)_최대,내지페이지(편집기)_증가,표지타입(필수),표지사양_MES ITEM_CD,표지사양_블리드,표지사양_작업사이즈,표지사양_재단사이즈,표지사양_파일명약어,표지사양_출력파일,표지사양_폴더,표지종이사양,표지인쇄사양,제본사양_제본,제본사양_면지,제본사양_책등,제작수량_최소,제작수량_최대,제작수량_증가,주문방법(필수)_업로드,주문방법(필수)_편집기,가이드파일,가격_기본(24P),가격_추가(2P)당,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ,BA,BB,BC,BD,cell_meta_json
포토북(가격포함),3,포토북 [디자인명],false,false,표지사양_작업사이즈,460x235,포토북,,,포토북 [디자인명],8 x 8 (200 x 200 mm),,2.0,203x203,201x199,포토북하드,PDF,디지털인쇄,몽블랑130,양면,24.0,150.0,2.0,하드커버,,15.0,460x235,,cover,PDF,디지털인쇄,아트250+무광코팅,단면,PUR,그레이,10 / 12 / 14 /16,1.0,1000.0,1.0,,Y,AI / PSD,15000.0,500.0,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지인쇄"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지타입(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_제본"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_면지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_책등"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가이드파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_기본(24P)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_추가(2P)당"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AP"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AQ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AU"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AV"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AW"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AX"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AY"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AZ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BA"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BB"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BD"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
포토북(가격포함),4,포토북 [디자인명],true,false,표지사양_작업사이즈,460x235,포토북,,,포토북 [디자인명],,,,,,포토북레더,,,,,,,,레더하드커버,,15.0,460x235,,cover,PDF,특수출력,레더,단면,PUR,그레이,10 / 12 / 14 /16,1.0,1000.0,1.0,,Y,,23000.0,500.0,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지인쇄"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지타입(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_제본"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_면지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_책등"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가이드파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_기본(24P)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_추가(2P)당"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AP"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AQ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AU"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AV"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AW"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AX"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AY"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AZ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BA"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BB"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BD"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
포토북(가격포함),5,포토북 [디자인명],true,false,표지사양_작업사이즈,420x213,포토북,,,포토북 [디자인명],,,,,,포토북소프트,,,,,,,,소프트커버,,7.0,420x213,,cover,PDF,디지털인쇄,아트250+무광코팅,단면,PUR,그레이,4 / 6 / 8 / 10 / 12 / 14,1.0,1000.0,1.0,,Y,,12000.0,500.0,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지인쇄"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지타입(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_제본"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_면지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_책등"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가이드파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_기본(24P)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_추가(2P)당"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AP"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AQ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AU"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AV"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AW"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AX"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AY"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AZ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BA"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BB"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BD"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
포토북(가격포함),6,포토북 [디자인명],true,false,표지사양_작업사이즈,556x285,포토북,,,포토북 [디자인명],10 x 10 (250 x 250 mm),,2.0,254x254,252x250,포토북H,PDF,디지털인쇄,몽블랑130,양면,24.0,150.0,2.0,하드커버,,15.0,556x285,,cover,PDF,디지털인쇄,아트250+무광코팅,단면,PUR,그레이,10 / 12 / 14 /16,1.0,1000.0,1.0,,Y,,22000.0,1000.0,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지인쇄"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지타입(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_제본"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_면지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_책등"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가이드파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_기본(24P)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_추가(2P)당"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AP"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AQ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AU"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AV"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AW"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AX"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AY"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AZ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BA"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BB"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BD"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
포토북(가격포함),7,포토북 [디자인명],true,false,표지사양_작업사이즈,556x285,포토북,,,포토북 [디자인명],,,,,,포토북L,,,,,,,,레더하드커버,,15.0,556x285,,cover,PDF,특수출력,레더,단면,PUR,그레이,10 / 12 / 14 /16,1.0,1000.0,1.0,,Y,,32000.0,1000.0,,,,,,,,,,,,,,,,,,,"{""구분"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""ID"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""사이즈(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지파일사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지종이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지인쇄"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""내지페이지(편집기)_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지타입(필수)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_MES ITEM_CD"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_파일명약어"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_출력파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지사양_폴더"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지종이사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""표지인쇄사양"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_제본"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_면지"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제본사양_책등"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최소"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_최대"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""제작수량_증가"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_업로드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""주문방법(필수)_편집기"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가이드파일"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_기본(24P)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""가격_추가(2P)당"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AM"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AN"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AO"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AP"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AQ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AR"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AS"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AT"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AU"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AV"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AW"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AX"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AY"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AZ"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BA"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BB"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BC"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""BD"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
