productId,name,covercd,sizeno,sizename,width,height,cutsize,non_standard,has_req,has_rst
40014,강접스티커(도무송),0,6066,비규격,90,55,5,True,True,False
40014,강접스티커(도무송),0,6103,비규격(균등),90,55,14,True,True,False
40014,강접스티커(도무송),0,5503,사각40x20,40,20,5,False,False,False
40014,강접스티커(도무송),0,5504,사각50x20,50,20,5,False,False,False
40014,강접스티커(도무송),0,5505,사각53x33,53,33,5,False,False,False
40014,강접스티커(도무송),0,5506,사각55x15,55,15,5,False,False,False
40014,강접스티커(도무송),0,5507,사각55x20,55,20,5,False,False,False
40014,강접스티커(도무송),0,5508,사각55x25,55,25,5,False,False,False
40014,강접스티커(도무송),0,5509,사각60x40,60,40,5,False,False,False
40014,강접스티커(도무송),0,6074,사각60x40(균등),60,40,14,False,False,False
40014,강접스티커(도무송),0,5510,사각85x40,85,40,5,False,False,False
40014,강접스티커(도무송),0,6075,사각85x40(균등),85,40,14,False,False,False
40014,강접스티커(도무송),0,5511,사각90X55,90,55,5,False,False,False
40014,강접스티커(도무송),0,6076,사각90x55(균등),90,55,14,False,False,False
40014,강접스티커(도무송),0,5512,원형20,20,20,5,False,False,False
40014,강접스티커(도무송),0,5513,원형25,25,25,5,False,False,False
40014,강접스티커(도무송),0,5514,원형30,30,30,5,False,False,False
40014,강접스티커(도무송),0,6079,원형30(균등),30,30,14,False,False,False
40014,강접스티커(도무송),0,5515,원형35,35,35,5,False,False,False
40014,강접스티커(도무송),0,6080,원형35(균등),35,35,14,False,False,False
40014,강접스티커(도무송),0,5516,원형40,40,40,5,False,False,False
40014,강접스티커(도무송),0,6081,원형40(균등),40,40,14,False,False,False
40014,강접스티커(도무송),0,5517,원형45,45,45,5,False,False,False
40014,강접스티커(도무송),0,6082,원형45(균등),45,45,14,False,False,False
40014,강접스티커(도무송),0,5518,원형50,50,50,5,False,False,False
40014,강접스티커(도무송),0,6083,원형50(균등),50,50,14,False,False,False
40014,강접스티커(도무송),0,5519,원형55,55,55,5,False,False,False
40014,강접스티커(도무송),0,6084,원형55(균등),55,55,14,False,False,False
40014,강접스티커(도무송),0,5520,원형60,60,60,5,False,False,False
40014,강접스티커(도무송),0,6085,원형60(균등),60,60,14,False,False,False
40014,강접스티커(도무송),0,5521,원형65,65,65,5,False,False,False
40014,강접스티커(도무송),0,6086,원형65(균등),65,65,14,False,False,False
40014,강접스티커(도무송),0,5522,타원20x50,20,50,5,False,False,False
40014,강접스티커(도무송),0,5523,타원30x50,30,50,5,False,False,False
40014,강접스티커(도무송),0,6088,타원30x50(균등),30,50,14,False,False,False
40014,강접스티커(도무송),0,5524,타원30x60,30,60,5,False,False,False
40014,강접스티커(도무송),0,6089,타원30x60(균등),30,60,14,False,False,False
40014,강접스티커(도무송),0,5525,타원40x60,40,60,5,False,False,False
40014,강접스티커(도무송),0,6090,타원40x60(균등),40,60,14,False,False,False
40014,강접스티커(도무송),0,5526,타원40x70,40,70,5,False,False,False
40014,강접스티커(도무송),0,6091,타원40x70(균등),40,70,14,False,False,False
40014,강접스티커(도무송),0,5527,타원50x80,50,80,5,False,False,False
40014,강접스티커(도무송),0,6092,타원50x80(균등),50,80,14,False,False,False
40014,강접스티커(도무송),0,5528,타원60x90,60,90,5,False,False,False
40014,강접스티커(도무송),0,6093,타원60x90(균등),60,90,14,False,False,False
40015,방수스티커(사각),0,5498,90x100,90,100,3,False,False,False
40015,방수스티커(사각),0,5499,90x110,90,110,3,False,False,False
40015,방수스티커(사각),0,5500,90x120,90,120,3,False,False,False
40015,방수스티커(사각),0,5501,90x130,90,130,3,False,False,False
40015,방수스티커(사각),0,5494,90x55,90,55,3,False,False,False
40015,방수스티커(사각),0,5495,90x70,90,70,3,False,False,False
40015,방수스티커(사각),0,5496,90x80,90,80,3,False,False,False
40015,방수스티커(사각),0,5497,90x90,90,90,3,False,False,False
40015,방수스티커(사각),0,5493,비규격,90,55,3,True,True,False
40016,방수스티커(도무송),0,6062,90x100,90,100,5,False,False,False
40016,방수스티커(도무송),0,6099,90x100(균등),90,100,14,False,False,False
40016,방수스티커(도무송),0,6063,90x110,90,110,5,False,False,False
40016,방수스티커(도무송),0,6100,90x110(균등),90,110,14,False,False,False
40016,방수스티커(도무송),0,6064,90x120,90,120,5,False,False,False
40016,방수스티커(도무송),0,6101,90x120(균등),90,120,14,False,False,False
40016,방수스티커(도무송),0,6065,90x130,90,130,5,False,False,False
40016,방수스티커(도무송),0,6102,90x130(균등),90,130,14,False,False,False
40016,방수스티커(도무송),0,6056,90x55,90,55,5,False,False,False
40016,방수스티커(도무송),0,6095,90x55(균등),90,55,14,False,False,False
40016,방수스티커(도무송),0,6057,90x70,90,70,5,False,False,False
40016,방수스티커(도무송),0,6096,90x70(균등),90,70,14,False,False,False
40016,방수스티커(도무송),0,6058,90x80,90,80,5,False,False,False
40016,방수스티커(도무송),0,6097,90x80(균등),90,80,14,False,False,False
40016,방수스티커(도무송),0,6059,90x90,90,90,5,False,False,False
40016,방수스티커(도무송),0,6098,90x90(균등),90,90,14,False,False,False
40016,방수스티커(도무송),0,6066,비규격,90,55,5,True,True,False
40016,방수스티커(도무송),0,6103,비규격(균등),90,55,14,True,True,False
40016,방수스티커(도무송),0,5512,원형20,20,20,5,False,False,False
40016,방수스티커(도무송),0,5513,원형25,25,25,5,False,False,False
40016,방수스티커(도무송),0,5514,원형30,30,30,5,False,False,False
40016,방수스티커(도무송),0,5515,원형35,35,35,5,False,False,False
40016,방수스티커(도무송),0,5516,원형40,40,40,5,False,False,False
40016,방수스티커(도무송),0,5517,원형45,45,45,5,False,False,False
40016,방수스티커(도무송),0,5518,원형50,50,50,5,False,False,False
40016,방수스티커(도무송),0,5519,원형55,55,55,5,False,False,False
40016,방수스티커(도무송),0,5520,원형60,60,60,5,False,False,False
40016,방수스티커(도무송),0,5521,원형65,65,65,5,False,False,False
40017,광택스티커(도무송),0,6062,90x100,90,100,5,False,False,False
40017,광택스티커(도무송),0,6099,90x100(균등),90,100,14,False,False,False
40017,광택스티커(도무송),0,6063,90x110,90,110,5,False,False,False
40017,광택스티커(도무송),0,6100,90x110(균등),90,110,14,False,False,False
40017,광택스티커(도무송),0,6064,90x120,90,120,5,False,False,False
40017,광택스티커(도무송),0,6101,90x120(균등),90,120,14,False,False,False
40017,광택스티커(도무송),0,6065,90x130,90,130,5,False,False,False
40017,광택스티커(도무송),0,6102,90x130(균등),90,130,14,False,False,False
40017,광택스티커(도무송),0,6056,90x55,90,55,5,False,False,False
40017,광택스티커(도무송),0,6095,90x55(균등),90,55,14,False,False,False
40017,광택스티커(도무송),0,6057,90x70,90,70,5,False,False,False
40017,광택스티커(도무송),0,6096,90x70(균등),90,70,14,False,False,False
40017,광택스티커(도무송),0,6058,90x80,90,80,5,False,False,False
40017,광택스티커(도무송),0,6097,90x80(균등),90,80,14,False,False,False
40017,광택스티커(도무송),0,6059,90x90,90,90,5,False,False,False
40017,광택스티커(도무송),0,6098,90x90(균등),90,90,14,False,False,False
40017,광택스티커(도무송),0,6066,비규격,90,55,5,True,True,False
40017,광택스티커(도무송),0,6103,비규격(균등),90,55,14,True,True,False
40017,광택스티커(도무송),0,5512,원형20,20,20,5,False,False,False
40017,광택스티커(도무송),0,5513,원형25,25,25,5,False,False,False
40017,광택스티커(도무송),0,5514,원형30,30,30,5,False,False,False
40017,광택스티커(도무송),0,5515,원형35,35,35,5,False,False,False
40017,광택스티커(도무송),0,5516,원형40,40,40,5,False,False,False
40017,광택스티커(도무송),0,5517,원형45,45,45,5,False,False,False
40017,광택스티커(도무송),0,5518,원형50,50,50,5,False,False,False
40017,광택스티커(도무송),0,5519,원형55,55,55,5,False,False,False
40017,광택스티커(도무송),0,5520,원형60,60,60,5,False,False,False
40017,광택스티커(도무송),0,5521,원형65,65,65,5,False,False,False
40018,종이스티커(사각),0,5498,90x100,90,100,3,False,False,False
40018,종이스티커(사각),0,5499,90x110,90,110,3,False,False,False
40018,종이스티커(사각),0,5500,90x120,90,120,3,False,False,False
40018,종이스티커(사각),0,5501,90x130,90,130,3,False,False,False
40018,종이스티커(사각),0,5494,90x55,90,55,3,False,False,False
40018,종이스티커(사각),0,5495,90x70,90,70,3,False,False,False
40018,종이스티커(사각),0,5496,90x80,90,80,3,False,False,False
40018,종이스티커(사각),0,5497,90x90,90,90,3,False,False,False
40018,종이스티커(사각),0,5493,비규격,90,55,3,True,True,False
40019,종이스티커(도무송),0,6062,90x100,90,100,5,False,False,False
40019,종이스티커(도무송),0,6099,90x100(균등),90,100,14,False,False,False
40019,종이스티커(도무송),0,6063,90x110,90,110,5,False,False,False
40019,종이스티커(도무송),0,6100,90x110(균등),90,110,14,False,False,False
40019,종이스티커(도무송),0,6064,90x120,90,120,5,False,False,False
40019,종이스티커(도무송),0,6101,90x120(균등),90,120,14,False,False,False
40019,종이스티커(도무송),0,6065,90x130,90,130,5,False,False,False
40019,종이스티커(도무송),0,6102,90x130(균등),90,130,14,False,False,False
40019,종이스티커(도무송),0,6056,90x55,90,55,5,False,False,False
40019,종이스티커(도무송),0,6095,90x55(균등),90,55,14,False,False,False
40019,종이스티커(도무송),0,6057,90x70,90,70,5,False,False,False
40019,종이스티커(도무송),0,6096,90x70(균등),90,70,14,False,False,False
40019,종이스티커(도무송),0,6058,90x80,90,80,5,False,False,False
40019,종이스티커(도무송),0,6097,90x80(균등),90,80,14,False,False,False
40019,종이스티커(도무송),0,6059,90x90,90,90,5,False,False,False
40019,종이스티커(도무송),0,6098,90x90(균등),90,90,14,False,False,False
40019,종이스티커(도무송),0,6066,비규격,90,55,5,True,True,False
40019,종이스티커(도무송),0,6103,비규격(균등),90,55,14,True,True,False
40019,종이스티커(도무송),0,5512,원형20,20,20,5,False,False,False
40019,종이스티커(도무송),0,5513,원형25,25,25,5,False,False,False
40019,종이스티커(도무송),0,5514,원형30,30,30,5,False,False,False
40019,종이스티커(도무송),0,5515,원형35,35,35,5,False,False,False
40019,종이스티커(도무송),0,5516,원형40,40,40,5,False,False,False
40019,종이스티커(도무송),0,5517,원형45,45,45,5,False,False,False
40019,종이스티커(도무송),0,5518,원형50,50,50,5,False,False,False
40019,종이스티커(도무송),0,5519,원형55,55,55,5,False,False,False
40019,종이스티커(도무송),0,5520,원형60,60,60,5,False,False,False
40019,종이스티커(도무송),0,5521,원형65,65,65,5,False,False,False
40020,배달스티커,0,5498,90x100,90,100,3,False,False,False
40020,배달스티커,0,5499,90x110,90,110,3,False,False,False
40020,배달스티커,0,5500,90x120,90,120,3,False,False,False
40020,배달스티커,0,5501,90x130,90,130,3,False,False,False
40020,배달스티커,0,5494,90x55,90,55,3,False,False,False
40020,배달스티커,0,5495,90x70,90,70,3,False,False,False
40020,배달스티커,0,5496,90x80,90,80,3,False,False,False
40020,배달스티커,0,5497,90x90,90,90,3,False,False,False
40020,배달스티커,0,5514,원형30,30,30,5,False,False,False
40020,배달스티커,0,5515,원형35,35,35,5,False,False,False
40020,배달스티커,0,5516,원형40,40,40,5,False,False,False
40020,배달스티커,0,5517,원형45,45,45,5,False,False,False
40020,배달스티커,0,5518,원형50,50,50,5,False,False,False
40020,배달스티커,0,5519,원형55,55,55,5,False,False,False
40020,배달스티커,0,5520,원형60,60,60,5,False,False,False
40020,배달스티커,0,5521,원형65,65,65,5,False,False,False
40022,대량포스터,0,5434,2절(B2),520,740,3,False,False,True
40022,대량포스터,0,5435,4절(B3),368,520,3,False,False,True
40022,대량포스터,0,5436,8절(B4),258,368,3,False,False,True
40022,대량포스터,0,5428,A1(국전),594,840,3,False,False,True
40022,대량포스터,0,5429,A2(국2절),420,594,3,False,False,True
40022,대량포스터,0,5430,A3(국4절),297,420,3,False,False,True
40023,아크릴보드,0,5683,16절(B5),182,257,0,False,False,False
40023,아크릴보드,0,5680,2절(B2),515,728,0,False,False,False
40023,아크릴보드,0,5684,32절(B6),128,182,0,False,False,False
40023,아크릴보드,0,5681,4절(B3),364,515,0,False,False,False
40023,아크릴보드,0,5682,8절(B4),257,364,0,False,False,False
40023,아크릴보드,0,5675,A1(국전),594,841,0,False,False,False
40023,아크릴보드,0,5676,A2(국2절),420,594,0,False,False,False
40023,아크릴보드,0,5677,A3(국4절),297,420,0,False,False,False
40023,아크릴보드,0,5678,A4(국8절),210,297,0,False,False,False
40023,아크릴보드,0,5679,A5(국16절),148,210,0,False,False,False
40026,합판전단,0,5603,16절(B5),182,257,3,False,False,True
40026,합판전단,0,5604,24절,120,257,3,False,True,True
40026,합판전단,0,5605,32절(B6),127,182,3,False,False,True
40026,합판전단,0,5606,48절,83.5,182,3,False,True,True
40026,합판전단,0,5607,4절(B3),367,517,3,False,True,True
40026,합판전단,0,5608,64절(B7),89.5,127,3,False,True,True
40026,합판전단,0,5609,8절(B4),257,367,3,False,False,True
40026,합판전단,0,5610,A2(국2절),420,594,3,False,True,True
40026,합판전단,0,5611,A3(국4절),297,420,3,False,False,True
40026,합판전단,0,5612,A4(국8절),210,297,3,False,False,False
40026,합판전단,0,5613,A5(국16절),147,210,3,False,False,True
40026,합판전단,0,7072,비규격,182,257,3,True,True,True
40026,합판전단,0,5614,장16절,127,367,3,False,True,True
40026,합판전단,0,5615,장32절,89.5,257,3,False,True,True
40027,소량독판전단_UV옵셋,0,5603,16절(B5),182,257,3,False,False,True
40027,소량독판전단_UV옵셋,0,7076,2절(B2),520,740,3,False,False,True
40027,소량독판전단_UV옵셋,0,7078,3절,330,750,3,False,False,True
40027,소량독판전단_UV옵셋,0,5607,4절(B3),367,517,3,False,False,True
40027,소량독판전단_UV옵셋,0,5609,8절(B4),257,367,3,False,False,True
40027,소량독판전단_UV옵셋,0,7074,A1(국전),594,840,3,False,False,True
40027,소량독판전단_UV옵셋,0,5610,A2(국2절),420,594,3,False,False,True
40027,소량독판전단_UV옵셋,0,5611,A3(국4절),297,420,3,False,False,True
40027,소량독판전단_UV옵셋,0,5612,A4(국8절),210,297,3,False,False,False
40027,소량독판전단_UV옵셋,0,7079,T3절,375,687,3,False,False,True
40027,소량독판전단_UV옵셋,0,7080,국3절,295,620,3,False,False,True
40027,소량독판전단_UV옵셋,0,7081,특A3,502,347,3,False,False,True
40028,문고리전단,0,5596,문고리(라운드),105,295,5,False,False,False
40028,문고리전단,0,5597,문고리(접이형),210,295,5,False,False,False
40028,문고리전단,0,5598,문고리(캐릭터),89,257,5,False,False,False
40028,문고리전단,0,5599,문고리(플라워),89,257,5,False,False,False
40029,소량포스터,0,5590,2절(B2),505,735,4,False,True,False
40029,소량포스터,0,5591,4절(B3),368,520,4,False,True,False
40029,소량포스터,0,5589,A2(국2절),420,594,4,False,False,False
40029,소량포스터,0,5588,최대사이즈(570x735),570,735,4,False,True,False
40031,테이블세팅지,0,5609,8절(B4),257,367,3,False,False,False
40031,테이블세팅지,0,5611,A3(국4절),297,420,3,False,False,False
40031,테이블세팅지,0,5612,A4(국8절),210,297,3,False,False,False
40031,테이블세팅지,0,7072,비규격,182,257,3,True,True,True
40032,패키지,0,5580,디퓨저박스,80,305,5,False,False,False
40032,패키지,0,5587,비규격(352x270이하),352,270,5,False,False,False
40032,패키지,0,5586,비규격(412x270이하),412,270,5,False,False,False
40032,패키지,0,5585,비규격(540x352이하),540,352,5,False,False,False
40032,패키지,0,5584,비규격(705x540이하),705,540,5,False,False,False
40032,패키지,0,5581,스킨박스,60,160,5,False,False,False
40032,패키지,0,5582,캔들박스(11oz),92,105,5,False,False,False
40032,패키지,0,5583,캔들박스(7oz),75,90,5,False,False,False
40033,스탠드POP,0,10663,삼각A(가로형),306,138,4,False,False,False
40033,스탠드POP,0,5700,삼각A(세로형),421,93,4,False,False,False
40033,스탠드POP,0,10664,삼각B(가로형),306,138,4,False,False,False
40033,스탠드POP,0,5701,삼각B(세로형),421,93,4,False,False,False
40034,칼라봉투,0,5629,1호(5절)봉투(330x245),330,245,0,False,True,False
40034,칼라봉투,0,5630,2호(6절)봉투(300x215),300,215,0,False,True,False
40034,칼라봉투,0,5631,3호(9절)봉투(250x190),250,190,0,False,True,False
40034,칼라봉투,0,5616,A4규격봉투(220x105),220,105,0,False,True,False
40034,칼라봉투,0,5625,A4사각봉투(220x105),220,105,0,False,True,True
40034,칼라봉투,0,5618,A4옆틔기봉투(220x105),220,105,0,False,True,False
40034,칼라봉투,0,5617,A4자켓봉투(220x105),220,105,0,False,True,False
40034,칼라봉투,0,5619,자켓봉투(160x80),160,80,0,False,True,True
40034,칼라봉투,0,5620,자켓봉투(173x88),173,88,0,False,True,True
40034,칼라봉투,0,5627,자켓봉투(180x120),180,120,0,False,True,True
40034,칼라봉투,0,5622,자켓봉투(185x105),185,105,0,False,True,True
40034,칼라봉투,0,5624,자켓봉투(195x135),195,135,0,False,True,True
40035,마스타봉투,0,5629,1호(5절)봉투(330x245),330,245,0,False,True,False
40035,마스타봉투,0,5630,2호(6절)봉투(300x215),300,215,0,False,True,False
40035,마스타봉투,0,7141,3호(9절)봉투(260x190),260,190,0,False,True,False
40035,마스타봉투,0,5616,A4규격봉투(220x105),220,105,0,False,True,False
40035,마스타봉투,0,5617,A4자켓봉투(220x105),220,105,0,False,True,False
40035,마스타봉투,0,5632,경조사봉투(205x100),205,100,0,False,True,False
40035,마스타봉투,0,10212,사각봉투(165x115),165,115,0,False,True,False
40035,마스타봉투,0,10213,사각봉투(180x120),180,120,0,False,True,False
40035,마스타봉투,0,10215,사각봉투(185x105),185,105,0,False,True,False
40035,마스타봉투,0,10214,사각봉투(195x135),195,135,0,False,True,False
40035,마스타봉투,0,6104,이중봉투(205x100),205,100,0,False,True,False
40035,마스타봉투,0,5619,자켓봉투(160x80),160,80,0,False,True,False
40035,마스타봉투,0,5620,자켓봉투(173x88),173,88,0,False,True,False
