productId,name,covercd,awkgroup,awkjobno,awkjobname
40005,소량독판전단_옵셋,0,박(앞면),11622,금박무광(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11620,금박무광(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11623,금박무광(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11621,금박무광(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(앞면),11618,금박유광(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11616,금박유광(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11619,금박유광(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11617,금박유광(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(앞면),11640,녹박(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11642,녹박(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11643,녹박(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11641,녹박(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(앞면),11644,먹박(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11646,먹박(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11647,먹박(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11645,먹박(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(앞면),11630,은박무광(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11628,은박무광(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11629,은박무광(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11631,은박무광(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(앞면),11626,은박유광(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11624,은박유광(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11627,은박유광(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11625,은박유광(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(앞면),11632,적박(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11634,적박(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11635,적박(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11633,적박(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(앞면),11639,청박(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11637,청박(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11638,청박(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11636,청박(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(앞면),11649,홀로그램박(앞면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(앞면),11651,홀로그램박(앞면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(앞면),11648,홀로그램박(앞면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(앞면),11650,홀로그램박(앞면) 80x120mm이하
40005,소량독판전단_옵셋,0,형압,11654,형압 100x150mm이하
40005,소량독판전단_옵셋,0,형압,11652,형압 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,형압,11653,형압 210x297mm이하
40005,소량독판전단_옵셋,0,형압,11655,형압 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11708,금박무광(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11706,금박무광(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11709,금박무광(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11707,금박무광(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11699,금박유광(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11697,금박유광(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11700,금박유광(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11698,금박유광(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11754,녹박(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11752,녹박(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11755,녹박(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11753,녹박(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11763,먹박(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11761,먹박(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11764,먹박(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11762,먹박(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11726,은박무광(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11724,은박무광(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11727,은박무광(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11725,은박무광(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11717,은박유광(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11715,은박유광(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11718,은박유광(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11716,은박유광(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11735,적박(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11733,적박(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11736,적박(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11734,적박(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11744,청박(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11742,청박(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11745,청박(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11743,청박(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11772,홀로그램박(뒷면) 100x150mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11771,홀로그램박(뒷면) 10x10~50x100mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11773,홀로그램박(뒷면) 210x297mm이하
40005,소량독판전단_옵셋,0,박(뒷면),11770,홀로그램박(뒷면) 80x120mm이하
40005,소량독판전단_옵셋,0,라운딩,23010,전체라운딩
40005,소량독판전단_옵셋,0,접지,28001,2단접지
40005,소량독판전단_옵셋,0,접지,28002,3단접지
40005,소량독판전단_옵셋,0,접지,28004,4단대문접지
40005,소량독판전단_옵셋,0,접지,28005,4단병풍접지
40005,소량독판전단_옵셋,0,접지,28003,4단접지
40005,소량독판전단_옵셋,0,접지,28009,N접지
40005,소량독판전단_옵셋,0,접지,28012,십자접지
40005,소량독판전단_옵셋,0,재단,29032,2등분재단
40005,소량독판전단_옵셋,0,재단,29033,3등분재단
40005,소량독판전단_옵셋,0,재단,29034,4등분재단
40005,소량독판전단_옵셋,0,재단,29035,5등분재단
40005,소량독판전단_옵셋,0,재단,29036,6등분재단
40005,소량독판전단_옵셋,0,재단,29010,규격재단
40005,소량독판전단_옵셋,0,재단,29039,별도재단
40005,소량독판전단_옵셋,0,재단,29020,비규격재단
40005,소량독판전단_옵셋,0,재단,42111,재단없음
40005,소량독판전단_옵셋,0,코팅,31102,단면 무광코팅
40005,소량독판전단_옵셋,0,코팅,31101,단면 유광코팅
40005,소량독판전단_옵셋,0,코팅,31202,양면 무광코팅
40005,소량독판전단_옵셋,0,코팅,31201,양면 유광코팅
40007,가성비스티커(사각),0,칼선방향,36510,칼선 가로방향
40007,가성비스티커(사각),0,칼선방향,36511,칼선 세로방향
40008,가성비스티커(도무송),0,칼선,36110,칼선 단순 10개
40008,가성비스티커(도무송),0,칼선,36111,칼선 단순 11개
40008,가성비스티커(도무송),0,칼선,36112,칼선 단순 12개
40008,가성비스티커(도무송),0,칼선,36113,칼선 단순 13개
40008,가성비스티커(도무송),0,칼선,36114,칼선 단순 14개
40008,가성비스티커(도무송),0,칼선,36115,칼선 단순 15개
40008,가성비스티커(도무송),0,칼선,36116,칼선 단순 16개
40008,가성비스티커(도무송),0,칼선,36117,칼선 단순 17개
40008,가성비스티커(도무송),0,칼선,36118,칼선 단순 18개
40008,가성비스티커(도무송),0,칼선,36119,칼선 단순 19개
40008,가성비스티커(도무송),0,칼선,36101,칼선 단순 1개
40008,가성비스티커(도무송),0,칼선,36120,칼선 단순 20개
40008,가성비스티커(도무송),0,칼선,11440,칼선 단순 21개
40008,가성비스티커(도무송),0,칼선,11437,칼선 단순 22개
40008,가성비스티커(도무송),0,칼선,11438,칼선 단순 23개
40008,가성비스티커(도무송),0,칼선,11439,칼선 단순 24개
40008,가성비스티커(도무송),0,칼선,11436,칼선 단순 25개
40008,가성비스티커(도무송),0,칼선,11435,칼선 단순 26개
40008,가성비스티커(도무송),0,칼선,11431,칼선 단순 27개
40008,가성비스티커(도무송),0,칼선,11432,칼선 단순 28개
40008,가성비스티커(도무송),0,칼선,11433,칼선 단순 29개
40008,가성비스티커(도무송),0,칼선,36102,칼선 단순 2개
40008,가성비스티커(도무송),0,칼선,11434,칼선 단순 30개
40008,가성비스티커(도무송),0,칼선,36103,칼선 단순 3개
40008,가성비스티커(도무송),0,칼선,36104,칼선 단순 4개
40008,가성비스티커(도무송),0,칼선,36105,칼선 단순 5개
40008,가성비스티커(도무송),0,칼선,36106,칼선 단순 6개
40008,가성비스티커(도무송),0,칼선,36107,칼선 단순 7개
40008,가성비스티커(도무송),0,칼선,36108,칼선 단순 8개
40008,가성비스티커(도무송),0,칼선,36109,칼선 단순 9개
40013,강접스티커(사각),0,칼선방향,36510,칼선 가로방향
40013,강접스티커(사각),0,칼선방향,36511,칼선 세로방향
40014,강접스티커(도무송),0,칼선,36110,칼선 단순 10개
40014,강접스티커(도무송),0,칼선,36111,칼선 단순 11개
40014,강접스티커(도무송),0,칼선,36112,칼선 단순 12개
40014,강접스티커(도무송),0,칼선,36113,칼선 단순 13개
40014,강접스티커(도무송),0,칼선,36114,칼선 단순 14개
40014,강접스티커(도무송),0,칼선,36115,칼선 단순 15개
40014,강접스티커(도무송),0,칼선,36116,칼선 단순 16개
40014,강접스티커(도무송),0,칼선,36117,칼선 단순 17개
40014,강접스티커(도무송),0,칼선,36118,칼선 단순 18개
40014,강접스티커(도무송),0,칼선,36119,칼선 단순 19개
40014,강접스티커(도무송),0,칼선,36101,칼선 단순 1개
40014,강접스티커(도무송),0,칼선,36120,칼선 단순 20개
40014,강접스티커(도무송),0,칼선,11440,칼선 단순 21개
40014,강접스티커(도무송),0,칼선,11437,칼선 단순 22개
40014,강접스티커(도무송),0,칼선,11438,칼선 단순 23개
40014,강접스티커(도무송),0,칼선,11439,칼선 단순 24개
40014,강접스티커(도무송),0,칼선,11436,칼선 단순 25개
40014,강접스티커(도무송),0,칼선,11435,칼선 단순 26개
40014,강접스티커(도무송),0,칼선,11431,칼선 단순 27개
40014,강접스티커(도무송),0,칼선,11432,칼선 단순 28개
40014,강접스티커(도무송),0,칼선,11433,칼선 단순 29개
40014,강접스티커(도무송),0,칼선,36102,칼선 단순 2개
40014,강접스티커(도무송),0,칼선,11434,칼선 단순 30개
40014,강접스티커(도무송),0,칼선,36103,칼선 단순 3개
40014,강접스티커(도무송),0,칼선,36104,칼선 단순 4개
40014,강접스티커(도무송),0,칼선,36105,칼선 단순 5개
40014,강접스티커(도무송),0,칼선,36106,칼선 단순 6개
40014,강접스티커(도무송),0,칼선,36107,칼선 단순 7개
40014,강접스티커(도무송),0,칼선,36108,칼선 단순 8개
40014,강접스티커(도무송),0,칼선,36109,칼선 단순 9개
40015,방수스티커(사각),0,칼선방향,36510,칼선 가로방향
40015,방수스티커(사각),0,칼선방향,36511,칼선 세로방향
40016,방수스티커(도무송),0,칼선,36110,칼선 단순 10개
40016,방수스티커(도무송),0,칼선,36111,칼선 단순 11개
40016,방수스티커(도무송),0,칼선,36112,칼선 단순 12개
40016,방수스티커(도무송),0,칼선,36113,칼선 단순 13개
40016,방수스티커(도무송),0,칼선,36114,칼선 단순 14개
40016,방수스티커(도무송),0,칼선,36115,칼선 단순 15개
40016,방수스티커(도무송),0,칼선,36116,칼선 단순 16개
40016,방수스티커(도무송),0,칼선,36117,칼선 단순 17개
40016,방수스티커(도무송),0,칼선,36118,칼선 단순 18개
40016,방수스티커(도무송),0,칼선,36119,칼선 단순 19개
40016,방수스티커(도무송),0,칼선,36101,칼선 단순 1개
40016,방수스티커(도무송),0,칼선,36120,칼선 단순 20개
40016,방수스티커(도무송),0,칼선,11440,칼선 단순 21개
40016,방수스티커(도무송),0,칼선,11437,칼선 단순 22개
40016,방수스티커(도무송),0,칼선,11438,칼선 단순 23개
40016,방수스티커(도무송),0,칼선,11439,칼선 단순 24개
40016,방수스티커(도무송),0,칼선,11436,칼선 단순 25개
40016,방수스티커(도무송),0,칼선,11435,칼선 단순 26개
40016,방수스티커(도무송),0,칼선,11431,칼선 단순 27개
40016,방수스티커(도무송),0,칼선,11432,칼선 단순 28개
40016,방수스티커(도무송),0,칼선,11433,칼선 단순 29개
40016,방수스티커(도무송),0,칼선,36102,칼선 단순 2개
40016,방수스티커(도무송),0,칼선,11434,칼선 단순 30개
40016,방수스티커(도무송),0,칼선,36103,칼선 단순 3개
40016,방수스티커(도무송),0,칼선,36104,칼선 단순 4개
40016,방수스티커(도무송),0,칼선,36105,칼선 단순 5개
40016,방수스티커(도무송),0,칼선,36106,칼선 단순 6개
40016,방수스티커(도무송),0,칼선,36107,칼선 단순 7개
40016,방수스티커(도무송),0,칼선,36108,칼선 단순 8개
40016,방수스티커(도무송),0,칼선,36109,칼선 단순 9개
40017,광택스티커(도무송),0,칼선,36110,칼선 단순 10개
40017,광택스티커(도무송),0,칼선,36111,칼선 단순 11개
40017,광택스티커(도무송),0,칼선,36112,칼선 단순 12개
40017,광택스티커(도무송),0,칼선,36113,칼선 단순 13개
40017,광택스티커(도무송),0,칼선,36114,칼선 단순 14개
40017,광택스티커(도무송),0,칼선,36115,칼선 단순 15개
40017,광택스티커(도무송),0,칼선,36116,칼선 단순 16개
40017,광택스티커(도무송),0,칼선,36117,칼선 단순 17개
40017,광택스티커(도무송),0,칼선,36118,칼선 단순 18개
40017,광택스티커(도무송),0,칼선,36119,칼선 단순 19개
40017,광택스티커(도무송),0,칼선,36101,칼선 단순 1개
40017,광택스티커(도무송),0,칼선,36120,칼선 단순 20개
40017,광택스티커(도무송),0,칼선,11440,칼선 단순 21개
40017,광택스티커(도무송),0,칼선,11437,칼선 단순 22개
40017,광택스티커(도무송),0,칼선,11438,칼선 단순 23개
40017,광택스티커(도무송),0,칼선,11439,칼선 단순 24개
40017,광택스티커(도무송),0,칼선,11436,칼선 단순 25개
40017,광택스티커(도무송),0,칼선,11435,칼선 단순 26개
40017,광택스티커(도무송),0,칼선,11431,칼선 단순 27개
40017,광택스티커(도무송),0,칼선,11432,칼선 단순 28개
40017,광택스티커(도무송),0,칼선,11433,칼선 단순 29개
40017,광택스티커(도무송),0,칼선,36102,칼선 단순 2개
40017,광택스티커(도무송),0,칼선,11434,칼선 단순 30개
40017,광택스티커(도무송),0,칼선,36103,칼선 단순 3개
40017,광택스티커(도무송),0,칼선,36104,칼선 단순 4개
40017,광택스티커(도무송),0,칼선,36105,칼선 단순 5개
40017,광택스티커(도무송),0,칼선,36106,칼선 단순 6개
40017,광택스티커(도무송),0,칼선,36107,칼선 단순 7개
40017,광택스티커(도무송),0,칼선,36108,칼선 단순 8개
40017,광택스티커(도무송),0,칼선,36109,칼선 단순 9개
40018,종이스티커(사각),0,칼선방향,36510,칼선 가로방향
40018,종이스티커(사각),0,칼선방향,36511,칼선 세로방향
40019,종이스티커(도무송),0,칼선,36110,칼선 단순 10개
40019,종이스티커(도무송),0,칼선,36111,칼선 단순 11개
40019,종이스티커(도무송),0,칼선,36112,칼선 단순 12개
40019,종이스티커(도무송),0,칼선,36113,칼선 단순 13개
40019,종이스티커(도무송),0,칼선,36114,칼선 단순 14개
40019,종이스티커(도무송),0,칼선,36115,칼선 단순 15개
40019,종이스티커(도무송),0,칼선,36116,칼선 단순 16개
40019,종이스티커(도무송),0,칼선,36117,칼선 단순 17개
40019,종이스티커(도무송),0,칼선,36118,칼선 단순 18개
40019,종이스티커(도무송),0,칼선,36119,칼선 단순 19개
40019,종이스티커(도무송),0,칼선,36101,칼선 단순 1개
40019,종이스티커(도무송),0,칼선,36120,칼선 단순 20개
40019,종이스티커(도무송),0,칼선,11440,칼선 단순 21개
40019,종이스티커(도무송),0,칼선,11437,칼선 단순 22개
40019,종이스티커(도무송),0,칼선,11438,칼선 단순 23개
40019,종이스티커(도무송),0,칼선,11439,칼선 단순 24개
40019,종이스티커(도무송),0,칼선,11436,칼선 단순 25개
40019,종이스티커(도무송),0,칼선,11435,칼선 단순 26개
40019,종이스티커(도무송),0,칼선,11431,칼선 단순 27개
40019,종이스티커(도무송),0,칼선,11432,칼선 단순 28개
40019,종이스티커(도무송),0,칼선,11433,칼선 단순 29개
40019,종이스티커(도무송),0,칼선,36102,칼선 단순 2개
40019,종이스티커(도무송),0,칼선,11434,칼선 단순 30개
40019,종이스티커(도무송),0,칼선,36103,칼선 단순 3개
40019,종이스티커(도무송),0,칼선,36104,칼선 단순 4개
40019,종이스티커(도무송),0,칼선,36105,칼선 단순 5개
40019,종이스티커(도무송),0,칼선,36106,칼선 단순 6개
40019,종이스티커(도무송),0,칼선,36107,칼선 단순 7개
40019,종이스티커(도무송),0,칼선,36108,칼선 단순 8개
40019,종이스티커(도무송),0,칼선,36109,칼선 단순 9개
40020,배달스티커,0,칼선방향,36510,칼선 가로방향
40020,배달스티커,0,칼선방향,36511,칼선 세로방향
40022,대량포스터,0,재단,29010,규격재단
40022,대량포스터,0,재단,29020,비규격재단
40022,대량포스터,0,재단,42111,재단없음
40022,대량포스터,0,코팅,31104,단면 UV무광코팅
40022,대량포스터,0,코팅,31103,단면 UV유광코팅
40022,대량포스터,0,코팅,31102,단면 무광코팅
40022,대량포스터,0,코팅,31101,단면 유광코팅
40022,대량포스터,0,코팅,31204,양면 UV무광코팅
40022,대량포스터,0,코팅,31203,양면 UV유광코팅
40022,대량포스터,0,코팅,31202,양면 무광코팅
40022,대량포스터,0,코팅,31201,양면 유광코팅
40022,대량포스터,0,에폭시,32020,단면 에폭시
40022,대량포스터,0,에폭시,32010,양면 에폭시
40026,합판전단,0,미싱,11359,미싱1줄(가로)
40026,합판전단,0,미싱,11388,미싱1줄(세로)
40026,합판전단,0,미싱,11360,미싱2줄(가로)
40026,합판전단,0,미싱,11361,미싱2줄(세로)
40026,합판전단,0,미싱,11362,미싱3줄(가로)
40026,합판전단,0,미싱,11363,미싱3줄(세로)
40026,합판전단,0,접지,28001,2단접지
40026,합판전단,0,접지,28002,3단접지
40026,합판전단,0,접지,28003,4단접지
40026,합판전단,0,접지,28009,N접지
40026,합판전단,0,재단,29032,2등분재단
40026,합판전단,0,재단,29033,3등분재단
40026,합판전단,0,재단,29034,4등분재단
40026,합판전단,0,재단,29035,5등분재단
40026,합판전단,0,재단,29036,6등분재단
40026,합판전단,0,재단,29039,별도재단
40027,소량독판전단_UV옵셋,0,오시,11347,오시1줄(가로)
40027,소량독판전단_UV옵셋,0,오시,11345,오시1줄(가로중앙)
40027,소량독판전단_UV옵셋,0,오시,11385,오시1줄(세로)
40027,소량독판전단_UV옵셋,0,오시,11346,오시1줄(세로중앙)
40027,소량독판전단_UV옵셋,0,오시,11348,오시2줄(가로)
40027,소량독판전단_UV옵셋,0,오시,11349,오시2줄(세로)
40027,소량독판전단_UV옵셋,0,오시,11350,오시3줄(가로)
40027,소량독판전단_UV옵셋,0,오시,11351,오시3줄(세로)
40027,소량독판전단_UV옵셋,0,미싱,11359,미싱1줄(가로)
40027,소량독판전단_UV옵셋,0,미싱,11357,미싱1줄(가로중앙)
40027,소량독판전단_UV옵셋,0,미싱,11388,미싱1줄(세로)
40027,소량독판전단_UV옵셋,0,미싱,11358,미싱1줄(세로중앙)
40027,소량독판전단_UV옵셋,0,미싱,11360,미싱2줄(가로)
40027,소량독판전단_UV옵셋,0,미싱,11361,미싱2줄(세로)
40027,소량독판전단_UV옵셋,0,미싱,11362,미싱3줄(가로)
40027,소량독판전단_UV옵셋,0,미싱,11363,미싱3줄(세로)
40027,소량독판전단_UV옵셋,0,타공,11367,타공1개(3mm)
40027,소량독판전단_UV옵셋,0,타공,11368,타공1개(4mm)
40027,소량독판전단_UV옵셋,0,타공,11369,타공1개(5mm)
40027,소량독판전단_UV옵셋,0,타공,11370,타공1개(6mm)
40027,소량독판전단_UV옵셋,0,타공,11371,타공1개(7mm)
40027,소량독판전단_UV옵셋,0,타공,11372,타공1개(8mm)
40027,소량독판전단_UV옵셋,0,타공,11373,타공2개(3mm)
40027,소량독판전단_UV옵셋,0,타공,11374,타공2개(4mm)
40027,소량독판전단_UV옵셋,0,타공,11375,타공2개(5mm)
40027,소량독판전단_UV옵셋,0,타공,11376,타공2개(6mm)
40027,소량독판전단_UV옵셋,0,타공,11377,타공2개(7mm)
40027,소량독판전단_UV옵셋,0,타공,11378,타공2개(8mm)
40027,소량독판전단_UV옵셋,0,타공,11379,타공3개(3mm)
40027,소량독판전단_UV옵셋,0,타공,11380,타공3개(4mm)
40027,소량독판전단_UV옵셋,0,타공,11381,타공3개(5mm)
40027,소량독판전단_UV옵셋,0,타공,11382,타공3개(6mm)
40027,소량독판전단_UV옵셋,0,타공,11383,타공3개(7mm)
40027,소량독판전단_UV옵셋,0,타공,11384,타공3개(8mm)
40027,소량독판전단_UV옵셋,0,박(앞면),11622,금박무광(앞면) 100x150mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11620,금박무광(앞면) 10x10~50x100mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11623,금박무광(앞면) 210x297mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11621,금박무광(앞면) 80x120mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11618,금박유광(앞면) 100x150mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11616,금박유광(앞면) 10x10~50x100mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11619,금박유광(앞면) 210x297mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11617,금박유광(앞면) 80x120mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11640,녹박(앞면) 100x150mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11642,녹박(앞면) 10x10~50x100mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11643,녹박(앞면) 210x297mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11641,녹박(앞면) 80x120mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11644,먹박(앞면) 100x150mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11646,먹박(앞면) 10x10~50x100mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11647,먹박(앞면) 210x297mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11645,먹박(앞면) 80x120mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11630,은박무광(앞면) 100x150mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11628,은박무광(앞면) 10x10~50x100mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11629,은박무광(앞면) 210x297mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11631,은박무광(앞면) 80x120mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11626,은박유광(앞면) 100x150mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11624,은박유광(앞면) 10x10~50x100mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11627,은박유광(앞면) 210x297mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11625,은박유광(앞면) 80x120mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11632,적박(앞면) 100x150mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11634,적박(앞면) 10x10~50x100mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11635,적박(앞면) 210x297mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11633,적박(앞면) 80x120mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11639,청박(앞면) 100x150mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11637,청박(앞면) 10x10~50x100mm이하
40027,소량독판전단_UV옵셋,0,박(앞면),11638,청박(앞면) 210x297mm이하
