artifact,output_kind,output_key,source_csv,source_detail
02_component_prices.sql,price_insert,comp_price_id=1166,t_prc_component_prices.csv,line:1167|siz:SIZ_000713|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1167,t_prc_component_prices.csv,line:1168|siz:SIZ_000494|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1170,t_prc_component_prices.csv,line:1171|siz:SIZ_000334|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1172,t_prc_component_prices.csv,line:1173|siz:SIZ_000652|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1173,t_prc_component_prices.csv,line:1174|siz:SIZ_000047|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1174,t_prc_component_prices.csv,line:1175|siz:SIZ_000242|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1176,t_prc_component_prices.csv,line:1177|siz:SIZ_000673|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1177,t_prc_component_prices.csv,line:1178|siz:SIZ_000680|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1178,t_prc_component_prices.csv,line:1179|siz:SIZ_000690|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1179,t_prc_component_prices.csv,line:1180|siz:SIZ_000703|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1180,t_prc_component_prices.csv,line:1181|siz:SIZ_000714|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1181,t_prc_component_prices.csv,line:1182|siz:SIZ_000230|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1182,t_prc_component_prices.csv,line:1183|siz:SIZ_000496|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1185,t_prc_component_prices.csv,line:1186|siz:SIZ_000646|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1191,t_prc_component_prices.csv,line:1192|siz:SIZ_000681|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1192,t_prc_component_prices.csv,line:1193|siz:SIZ_000691|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1193,t_prc_component_prices.csv,line:1194|siz:SIZ_000704|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1194,t_prc_component_prices.csv,line:1195|siz:SIZ_000715|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1195,t_prc_component_prices.csv,line:1196|siz:SIZ_000346|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1196,t_prc_component_prices.csv,line:1197|siz:SIZ_000626|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1198,t_prc_component_prices.csv,line:1199|siz:SIZ_000640|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1201,t_prc_component_prices.csv,line:1202|siz:SIZ_000371|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1202,t_prc_component_prices.csv,line:1203|siz:SIZ_000245|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1205,t_prc_component_prices.csv,line:1206|siz:SIZ_000682|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1206,t_prc_component_prices.csv,line:1207|siz:SIZ_000692|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1207,t_prc_component_prices.csv,line:1208|siz:SIZ_000705|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1208,t_prc_component_prices.csv,line:1209|siz:SIZ_000716|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1209,t_prc_component_prices.csv,line:1210|siz:SIZ_000617|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1211,t_prc_component_prices.csv,line:1212|siz:SIZ_000634|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1215,t_prc_component_prices.csv,line:1216|siz:SIZ_000658|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1216,t_prc_component_prices.csv,line:1217|siz:SIZ_000247|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1218,t_prc_component_prices.csv,line:1219|siz:SIZ_000266|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1219,t_prc_component_prices.csv,line:1220|siz:SIZ_000683|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1220,t_prc_component_prices.csv,line:1221|siz:SIZ_000693|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1221,t_prc_component_prices.csv,line:1222|siz:SIZ_000706|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1222,t_prc_component_prices.csv,line:1223|siz:SIZ_000078|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1223,t_prc_component_prices.csv,line:1224|siz:SIZ_000618|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1224,t_prc_component_prices.csv,line:1225|siz:SIZ_000350|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1226,t_prc_component_prices.csv,line:1227|siz:SIZ_000497|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1228,t_prc_component_prices.csv,line:1229|siz:SIZ_000653|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1230,t_prc_component_prices.csv,line:1231|siz:SIZ_000249|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1232,t_prc_component_prices.csv,line:1233|siz:SIZ_000080|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1235,t_prc_component_prices.csv,line:1236|siz:SIZ_000081|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1236,t_prc_component_prices.csv,line:1237|siz:SIZ_000717|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1237,t_prc_component_prices.csv,line:1238|siz:SIZ_000619|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1238,t_prc_component_prices.csv,line:1239|siz:SIZ_000627|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1239,t_prc_component_prices.csv,line:1240|siz:SIZ_000242|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1242,t_prc_component_prices.csv,line:1243|siz:SIZ_000247|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1243,t_prc_component_prices.csv,line:1244|siz:SIZ_000249|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1247,t_prc_component_prices.csv,line:1248|siz:SIZ_000684|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1248,t_prc_component_prices.csv,line:1249|siz:SIZ_000694|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1249,t_prc_component_prices.csv,line:1250|siz:SIZ_000707|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1250,t_prc_component_prices.csv,line:1251|siz:SIZ_000718|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1251,t_prc_component_prices.csv,line:1252|siz:SIZ_000620|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1252,t_prc_component_prices.csv,line:1253|siz:SIZ_000628|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1253,t_prc_component_prices.csv,line:1254|siz:SIZ_000449|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1254,t_prc_component_prices.csv,line:1255|siz:SIZ_000243|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1257,t_prc_component_prices.csv,line:1258|siz:SIZ_000079|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1260,t_prc_component_prices.csv,line:1261|siz:SIZ_000674|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1262,t_prc_component_prices.csv,line:1263|siz:SIZ_000695|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1263,t_prc_component_prices.csv,line:1264|siz:SIZ_000708|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1264,t_prc_component_prices.csv,line:1265|siz:SIZ_000084|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1265,t_prc_component_prices.csv,line:1266|siz:SIZ_000621|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1266,t_prc_component_prices.csv,line:1267|siz:SIZ_000629|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1267,t_prc_component_prices.csv,line:1268|siz:SIZ_000635|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1268,t_prc_component_prices.csv,line:1269|siz:SIZ_000365|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1269,t_prc_component_prices.csv,line:1270|siz:SIZ_000357|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1271,t_prc_component_prices.csv,line:1272|siz:SIZ_000080|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1272,t_prc_component_prices.csv,line:1273|siz:SIZ_000082|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1273,t_prc_component_prices.csv,line:1274|siz:SIZ_000668|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1275,t_prc_component_prices.csv,line:1276|siz:SIZ_000685|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1276,t_prc_component_prices.csv,line:1277|siz:SIZ_000696|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1277,t_prc_component_prices.csv,line:1278|siz:SIZ_000361|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1278,t_prc_component_prices.csv,line:1279|siz:SIZ_000719|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1279,t_prc_component_prices.csv,line:1280|siz:SIZ_000622|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1280,t_prc_component_prices.csv,line:1281|siz:SIZ_000630|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1281,t_prc_component_prices.csv,line:1282|siz:SIZ_000636|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1282,t_prc_component_prices.csv,line:1283|siz:SIZ_000641|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1283,t_prc_component_prices.csv,line:1284|siz:SIZ_000647|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1284,t_prc_component_prices.csv,line:1285|siz:SIZ_000654|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1285,t_prc_component_prices.csv,line:1286|siz:SIZ_000045|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1286,t_prc_component_prices.csv,line:1287|siz:SIZ_000662|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1288,t_prc_component_prices.csv,line:1289|siz:SIZ_000675|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1289,t_prc_component_prices.csv,line:1290|siz:SIZ_000686|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1290,t_prc_component_prices.csv,line:1291|siz:SIZ_000697|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1291,t_prc_component_prices.csv,line:1292|siz:SIZ_000092|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1292,t_prc_component_prices.csv,line:1293|siz:SIZ_000093|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1293,t_prc_component_prices.csv,line:1294|siz:SIZ_000623|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1294,t_prc_component_prices.csv,line:1295|siz:SIZ_000631|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1295,t_prc_component_prices.csv,line:1296|siz:SIZ_000637|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1296,t_prc_component_prices.csv,line:1297|siz:SIZ_000642|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1297,t_prc_component_prices.csv,line:1298|siz:SIZ_000648|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1298,t_prc_component_prices.csv,line:1299|siz:SIZ_000655|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1299,t_prc_component_prices.csv,line:1300|siz:SIZ_000046|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1300,t_prc_component_prices.csv,line:1301|siz:SIZ_000663|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1301,t_prc_component_prices.csv,line:1302|siz:SIZ_000669|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1302,t_prc_component_prices.csv,line:1303|siz:SIZ_000676|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1303,t_prc_component_prices.csv,line:1304|siz:SIZ_000687|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1304,t_prc_component_prices.csv,line:1305|siz:SIZ_000698|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1305,t_prc_component_prices.csv,line:1306|siz:SIZ_000709|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1306,t_prc_component_prices.csv,line:1307|siz:SIZ_000720|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1307,t_prc_component_prices.csv,line:1308|siz:SIZ_000624|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1308,t_prc_component_prices.csv,line:1309|siz:SIZ_000632|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1309,t_prc_component_prices.csv,line:1310|siz:SIZ_000638|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1310,t_prc_component_prices.csv,line:1311|siz:SIZ_000643|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1311,t_prc_component_prices.csv,line:1312|siz:SIZ_000649|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1312,t_prc_component_prices.csv,line:1313|siz:SIZ_000656|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1313,t_prc_component_prices.csv,line:1314|siz:SIZ_000081|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1314,t_prc_component_prices.csv,line:1315|siz:SIZ_000664|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1315,t_prc_component_prices.csv,line:1316|siz:SIZ_000670|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1317,t_prc_component_prices.csv,line:1318|siz:SIZ_000092|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1318,t_prc_component_prices.csv,line:1319|siz:SIZ_000699|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1319,t_prc_component_prices.csv,line:1320|siz:SIZ_000710|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1320,t_prc_component_prices.csv,line:1321|siz:SIZ_000721|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1321,t_prc_component_prices.csv,line:1322|siz:SIZ_000625|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1322,t_prc_component_prices.csv,line:1323|siz:SIZ_000633|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1323,t_prc_component_prices.csv,line:1324|siz:SIZ_000639|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1324,t_prc_component_prices.csv,line:1325|siz:SIZ_000644|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1325,t_prc_component_prices.csv,line:1326|siz:SIZ_000650|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1326,t_prc_component_prices.csv,line:1327|siz:SIZ_000078|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1327,t_prc_component_prices.csv,line:1328|siz:SIZ_000659|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1328,t_prc_component_prices.csv,line:1329|siz:SIZ_000665|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1329,t_prc_component_prices.csv,line:1330|siz:SIZ_000084|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1330,t_prc_component_prices.csv,line:1331|siz:SIZ_000677|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1331,t_prc_component_prices.csv,line:1332|siz:SIZ_000093|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1332,t_prc_component_prices.csv,line:1333|siz:SIZ_000700|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1333,t_prc_component_prices.csv,line:1334|siz:SIZ_000711|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1334,t_prc_component_prices.csv,line:1335|siz:SIZ_000269|comp:COMP_ACRYL_CLEAR3T
02_component_prices.sql,price_insert,comp_price_id=1336,t_prc_component_prices.csv,line:1337|siz:SIZ_000329|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1337,t_prc_component_prices.csv,line:1338|siz:SIZ_000494|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1338,t_prc_component_prices.csv,line:1339|siz:SIZ_000230|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1340,t_prc_component_prices.csv,line:1341|siz:SIZ_000651|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1341,t_prc_component_prices.csv,line:1342|siz:SIZ_000657|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1342,t_prc_component_prices.csv,line:1343|siz:SIZ_000660|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1343,t_prc_component_prices.csv,line:1344|siz:SIZ_000666|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1346,t_prc_component_prices.csv,line:1347|siz:SIZ_000226|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1348,t_prc_component_prices.csv,line:1349|siz:SIZ_000645|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1349,t_prc_component_prices.csv,line:1350|siz:SIZ_000332|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1351,t_prc_component_prices.csv,line:1352|siz:SIZ_000661|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1352,t_prc_component_prices.csv,line:1353|siz:SIZ_000667|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1353,t_prc_component_prices.csv,line:1354|siz:SIZ_000494|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1356,t_prc_component_prices.csv,line:1357|siz:SIZ_000334|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1358,t_prc_component_prices.csv,line:1359|siz:SIZ_000652|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1359,t_prc_component_prices.csv,line:1360|siz:SIZ_000047|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1360,t_prc_component_prices.csv,line:1361|siz:SIZ_000242|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1362,t_prc_component_prices.csv,line:1363|siz:SIZ_000230|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1363,t_prc_component_prices.csv,line:1364|siz:SIZ_000496|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1366,t_prc_component_prices.csv,line:1367|siz:SIZ_000646|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1371,t_prc_component_prices.csv,line:1372|siz:SIZ_000346|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1372,t_prc_component_prices.csv,line:1373|siz:SIZ_000626|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1374,t_prc_component_prices.csv,line:1375|siz:SIZ_000640|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1377,t_prc_component_prices.csv,line:1378|siz:SIZ_000371|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1378,t_prc_component_prices.csv,line:1379|siz:SIZ_000245|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1380,t_prc_component_prices.csv,line:1381|siz:SIZ_000617|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1382,t_prc_component_prices.csv,line:1383|siz:SIZ_000634|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1386,t_prc_component_prices.csv,line:1387|siz:SIZ_000658|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1387,t_prc_component_prices.csv,line:1388|siz:SIZ_000247|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1389,t_prc_component_prices.csv,line:1390|siz:SIZ_000618|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1390,t_prc_component_prices.csv,line:1391|siz:SIZ_000350|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1392,t_prc_component_prices.csv,line:1393|siz:SIZ_000497|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1394,t_prc_component_prices.csv,line:1395|siz:SIZ_000653|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1396,t_prc_component_prices.csv,line:1397|siz:SIZ_000249|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1398,t_prc_component_prices.csv,line:1399|siz:SIZ_000619|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1399,t_prc_component_prices.csv,line:1400|siz:SIZ_000627|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1400,t_prc_component_prices.csv,line:1401|siz:SIZ_000242|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1403,t_prc_component_prices.csv,line:1404|siz:SIZ_000247|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1404,t_prc_component_prices.csv,line:1405|siz:SIZ_000249|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1407,t_prc_component_prices.csv,line:1408|siz:SIZ_000620|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1408,t_prc_component_prices.csv,line:1409|siz:SIZ_000628|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1409,t_prc_component_prices.csv,line:1410|siz:SIZ_000449|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1410,t_prc_component_prices.csv,line:1411|siz:SIZ_000243|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1413,t_prc_component_prices.csv,line:1414|siz:SIZ_000079|comp:COMP_ACRYL_CLEAR15T
02_component_prices.sql,price_insert,comp_price_id=1417,t_prc_component_prices.csv,line:1418|siz:SIZ_000329|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1418,t_prc_component_prices.csv,line:1419|siz:SIZ_000494|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1419,t_prc_component_prices.csv,line:1420|siz:SIZ_000230|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1421,t_prc_component_prices.csv,line:1422|siz:SIZ_000651|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1422,t_prc_component_prices.csv,line:1423|siz:SIZ_000657|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1423,t_prc_component_prices.csv,line:1424|siz:SIZ_000660|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1424,t_prc_component_prices.csv,line:1425|siz:SIZ_000666|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1427,t_prc_component_prices.csv,line:1428|siz:SIZ_000226|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1429,t_prc_component_prices.csv,line:1430|siz:SIZ_000645|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1430,t_prc_component_prices.csv,line:1431|siz:SIZ_000332|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1432,t_prc_component_prices.csv,line:1433|siz:SIZ_000661|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1433,t_prc_component_prices.csv,line:1434|siz:SIZ_000667|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1434,t_prc_component_prices.csv,line:1435|siz:SIZ_000494|comp:COMP_ACRYL_MIRROR3T
02_component_prices.sql,price_insert,comp_price_id=1437,t_prc_component_prices.csv,line:1438|siz:SIZ_000334|comp:COMP_ACRYL_MIRROR3T
