dsc_tbl_cd,할인테이블명,prd_cd,상품명,카테고리,적용구간요약,비고(검증결과)
DSC_ACR_QTY,아크릴 카테고리 수량별 구간할인,PRD_000160,아크릴자유형스탠드,아크릴 > 조합형(주),1~49:0% / 50~99:10% / 100~299:20% / 300~499:30% / 500~999:40% / 1000~무제한:50%,실재:Y; 카테고리정합:정합(조합형); 중복:없음
DSC_ACRCARA_QTY,아크릴카라비너 수량별 구간할인,PRD_000166,아크릴카라비너,아크릴 > 조합형(주),1~49:0% / 50~99:10% / 100~무제한:20%,실재:Y; 카테고리정합:정합(조합형); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000230,레더 플랫 파우치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000231,레더 슬림 파우치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000232,레더 삼각 파우치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000233,레더 볼륨 파우치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000234,레더 스트링 파우치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000235,레더 스트링 원형파우치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000236,레더 플랫 클러치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000237,레더 삼각 클러치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000238,레더 아이패드/노트북 파우치,레더파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000239,캔버스 플랫 파우치,에코백 > 패브릭파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000240,캔버스 삼각 파우치,에코백 > 패브릭파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000241,캔버스 스트랩 라벨파우치,에코백 > 패브릭파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000242,광목 스트링 라벨파우치,에코백 > 패브릭파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000243,린넨 스트링 파우치,에코백 > 패브릭파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000244,타이벡 플랫 파우치,에코백 > 타이벡파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000245,타이벡 슬림 파우치,에코백 > 타이벡파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000246,타이벡 삼각 파우치,에코백 > 타이벡파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000247,타이벡 스트링 파우치,에코백 > 타이벡파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000248,타이벡 플랫 클러치,에코백 > 타이벡파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000249,메쉬슬림파우치,에코백 > 메쉬파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(메쉬파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000250,메쉬볼륨파우치,에코백 > 메쉬파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(메쉬파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000251,레더 플랫 미니파우치,에코백 > 미니파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(미니파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000252,레더 슬림 미니파우치,에코백 > 미니파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(미니파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000253,레더 삼각 미니파우치,에코백 > 미니파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(미니파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000254,레더 볼륨 미니파우치,에코백 > 미니파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(미니파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000255,레더 원형 미니파우치,에코백 > 미니파우치(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(미니파우치); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000256,레더 플랫 필통,에코백 > 필통(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(필통); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000257,레더 슬림 필통,에코백 > 필통(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(필통); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000258,레더 삼각 필통,에코백 > 필통(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(필통); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000259,레더 볼륨 필통,에코백 > 필통(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(필통); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000260,레더 원형 필통,에코백 > 필통(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(필통); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000261,캔버스 플랫 필통,에코백 > 필통(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(필통); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000262,캔버스 삼각 필통,에코백 > 필통(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(필통); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000263,레더토트백,에코백 > 레더에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000264,레더숄더백,에코백 > 레더에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(레더에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000265,린넨 미니에코백,에코백 > 패브릭에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000266,린넨 토트백,에코백 > 패브릭에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000267,린넨 에코백,에코백 > 패브릭에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000268,캔버스심플백,에코백 > 패브릭에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000269,캔버스 포켓심플백,에코백 > 패브릭에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000270,캔버스에코백,에코백 > 패브릭에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000271,캔버스숄더백,에코백 > 패브릭에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000272,캔버스 포켓숄더백,에코백 > 패브릭에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(패브릭에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000273,타이벡 양면 백팩,에코백 > 타이벡에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000274,타이벡보냉보틀백,에코백 > 타이벡에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000275,타이벡 보냉 미니백,에코백 > 타이벡에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000276,타이벡 에코백,에코백 > 타이벡에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000277,타이벡 보냉에코백,에코백 > 타이벡에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(타이벡에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000278,메쉬 토트백,에코백 > 메쉬에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(메쉬에코백); 중복:없음
DSC_FABRIC_QTY,파우치/에코백 수량별 구간할인,PRD_000279,메쉬 에코백,에코백 > 메쉬에코백(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(메쉬에코백); 중복:없음
DSC_STAT_QTY,문구상품 수량별 구간할인,PRD_000172,만년다이어리(소프트커버),플래너(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(플래너); 중복:없음
DSC_STAT_QTY,문구상품 수량별 구간할인,PRD_000176,먼슬리플래너,플래너(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(플래너); 중복:없음
DSC_STAT_QTY,문구상품 수량별 구간할인,PRD_000177,스프링노트,문구 > 노트(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(노트); 중복:없음
DSC_STAT_QTY,문구상품 수량별 구간할인,PRD_000178,스프링수첩,문구 > 노트(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(노트); 중복:없음
DSC_STAT_QTY,문구상품 수량별 구간할인,PRD_000179,메모패드,문구 > 노트(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(노트); 중복:없음
DSC_STAT_QTY,문구상품 수량별 구간할인,PRD_000181,중철노트,문구 > 노트(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(노트); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000186,사각손거울,소품(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(소품); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000187,블랙사각손거울,소품(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(소품); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000188,레더코스터,라이프(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(라이프); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000189,코르크코스터,라이프(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(라이프); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000190,우드코스터,라이프(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(라이프); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000191,린넨패브릭코스터,라이프(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(라이프); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000192,규조토코스터,라이프(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(라이프); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000194,워터북보틀,라이프(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(라이프); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000195,벨벳쿠션,라이프(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(라이프); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000196,레더여권케이스,라이프 > 여행/아웃도어(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(여행/아웃도어); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000197,미니매트,라이프 > 여행/아웃도어(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(여행/아웃도어); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000198,피크닉매트,라이프 > 여행/아웃도어(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(여행/아웃도어); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000201,레더스트랩키링,라이프 > 기념품/액세서리(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(기념품/액세서리); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000219,밴드톡,디지털악세서리(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(디지털악세서리); 중복:없음
DSC_GOODSA_QTY,굿즈상품 A타입 수량별 구간할인,PRD_000220,폰스트랩,디지털악세서리(주),1~49:0% / 50~99:5% / 100~499:10% / 500~999:15% / 1000~무제한:20%,실재:Y; 카테고리정합:정합(디지털악세서리); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000183,틴거울,소품(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(소품); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000184,컴팩트거울,소품(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(소품); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000185,카드거울,소품(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(소품); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000193,머그컵,라이프(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(라이프); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000200,핀버튼,라이프 > 기념품/액세서리(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(기념품/액세서리); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000205,양말,라이프 > 패션(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(패션); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000206,반팔티셔츠,라이프 > 패션(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(패션); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000209,후드티셔츠,라이프 > 패션(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(패션); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000210,초슬림마우스패드,데스크/사무용품(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(데스크/사무용품); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000212,극세사클리너,데스크/사무용품(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(데스크/사무용품); 중복:없음
DSC_GOODSB_QTY,굿즈상품 B타입 수량별 구간할인,PRD_000213,틴케이스,데스크/사무용품(주),1~99:0% / 100~499:5% / 500~무제한:10%,실재:Y; 카테고리정합:정합(데스크/사무용품); 중복:없음
DSC_SQUISHY_QTY,말랑상품 수량별 구간할인,PRD_000221,말랑키링,말랑(PVC고주파)(주),1~1:0% / 2~9:10% / 10~29:15% / 30~49:20% / 50~99:25% / 100~499:30% / 500~999:40% / 1000~무제한:50%,실재:Y; 카테고리정합:정합(말랑(PVC고주파)); 중복:없음
DSC_SQUISHY_QTY,말랑상품 수량별 구간할인,PRD_000222,말랑증사홀더,말랑(PVC고주파)(주),1~1:0% / 2~9:10% / 10~29:15% / 30~49:20% / 50~99:25% / 100~499:30% / 500~999:40% / 1000~무제한:50%,실재:Y; 카테고리정합:정합(말랑(PVC고주파)); 중복:없음
DSC_SQUISHY_QTY,말랑상품 수량별 구간할인,PRD_000223,말랑포카홀더,말랑(PVC고주파)(주),1~1:0% / 2~9:10% / 10~29:15% / 30~49:20% / 50~99:25% / 100~499:30% / 500~999:40% / 1000~무제한:50%,실재:Y; 카테고리정합:정합(말랑(PVC고주파)); 중복:없음
DSC_SQUISHY_QTY,말랑상품 수량별 구간할인,PRD_000224,말랑네임택,말랑(PVC고주파)(주),1~1:0% / 2~9:10% / 10~29:15% / 30~49:20% / 50~99:25% / 100~499:30% / 500~999:40% / 1000~무제한:50%,실재:Y; 카테고리정합:정합(말랑(PVC고주파)); 중복:없음
DSC_SQUISHY_QTY,말랑상품 수량별 구간할인,PRD_000225,말랑여권케이스,말랑(PVC고주파)(주),1~1:0% / 2~9:10% / 10~29:15% / 30~49:20% / 50~99:25% / 100~499:30% / 500~999:40% / 1000~무제한:50%,실재:Y; 카테고리정합:정합(말랑(PVC고주파)); 중복:없음
