code,display_name,raw_value_json,unit,semantic_axis,product_bindings,price_dependent,source,note
MAT_000153,유포스티커,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": ""330.00"", ""height"": ""470.00"", ""depth"": null, ""bdl_qty"": null}",,스티커용지,8,Y,both,price_dep_rows=689
MAT_000155,무광코팅스티커,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,8,Y,both,price_dep_rows=468
MAT_000156,유광코팅스티커,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,8,Y,both,price_dep_rows=468
MAT_000158,미색매트지,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,0,N,live,
MAT_000160,리무벌아트지 90g,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,0,N,live,
MAT_000161,수분리스티커,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": ""315.00"", ""height"": ""470.00"", ""depth"": null, ""bdl_qty"": null}",,스티커용지,0,N,live,
MAT_000162,투명스티커,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": ""330.00"", ""height"": ""480.00"", ""depth"": null, ""bdl_qty"": null}",,스티커용지,2,Y,both,price_dep_rows=174
MAT_000163,홀로그램스티커,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,1,Y,both,price_dep_rows=144
MAT_000164,크라프트 스티커,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,0,N,live,
MAT_000165,유포지 + 엠보코팅,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,0,N,live,
MAT_000166,투명접착 PVC,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,0,N,live,
MAT_000167,타투전용지,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": ""210.00"", ""height"": ""297.00"", ""depth"": null, ""bdl_qty"": null}",,스티커용지,1,Y,both,price_dep_rows=1
MAT_000168,레자크체크백색 110g,"{""mat_typ_cd"": ""MAT_TYPE.14"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,합판봉투용지,1,Y,both,price_dep_rows=20
MAT_000169,레자크줄무늬백색 110g,"{""mat_typ_cd"": ""MAT_TYPE.14"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,합판봉투용지,1,N,both,
MAT_000170,투명데드롱스티커,"{""mat_typ_cd"": ""MAT_TYPE.13"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,합판스티커용지,1,N,both,
MAT_000171,은데드롱스티커,"{""mat_typ_cd"": ""MAT_TYPE.13"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,합판스티커용지,1,N,both,
MAT_000172,하드커버전용지+무광코팅,"{""mat_typ_cd"": ""MAT_TYPE.01"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,디지털인쇄용지,0,N,live,
MAT_000176,인화지,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,1,N,both,
MAT_000177,매트지,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,1,N,both,
MAT_000178,PET,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,7,N,both,
MAT_000179,PVC,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,1,N,both,
MAT_000180,투명PVC,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,1,N,both,
MAT_000181,그래픽천,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,1,N,both,
MAT_000182,현수막천,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,1,N,both,
MAT_000183,메쉬,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,7,N,both,
MAT_000184,린넨,"{""mat_typ_cd"": ""MAT_TYPE.05"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,특수소재,7,N,both,
MAT_000185,캔버스(옥스포드),"{""mat_typ_cd"": ""MAT_TYPE.05"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,특수소재,11,N,both,
MAT_000186,레더(화이트),"{""mat_typ_cd"": ""MAT_TYPE.05"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,특수소재,6,N,both,
MAT_000187,타이벡(하드),"{""mat_typ_cd"": ""MAT_TYPE.05"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,특수소재,1,N,both,
MAT_000188,타이벡(소프트),"{""mat_typ_cd"": ""MAT_TYPE.05"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,특수소재,1,N,both,
MAT_000189,화이트시트,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,0,N,live,
MAT_000190,블랙시트,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,0,N,live,
MAT_000191,홀로그램시트,"{""mat_typ_cd"": ""MAT_TYPE.08"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,실사소재,0,N,live,
MAT_000193,아크릴 화이트 3mm,"{""mat_typ_cd"": ""MAT_TYPE.03"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,아크릴부자재,0,N,live,
MAT_000194,아크릴 블랙 3mm,"{""mat_typ_cd"": ""MAT_TYPE.03"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,아크릴부자재,0,N,live,
MAT_000195,아크릴 골드 3mm,"{""mat_typ_cd"": ""MAT_TYPE.03"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,아크릴부자재,1,N,both,
MAT_000196,아크릴 실버 3mm,"{""mat_typ_cd"": ""MAT_TYPE.03"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,아크릴부자재,1,N,both,
MAT_000202,볼체인 오렌지 (3개1팩),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000203,볼체인 핑크 (3개1팩),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000204,볼체인 핫핑크 (3개1팩),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": ""3""}",,악세사리상품(추가상품),1,N,both,
MAT_000205,볼체인 민트그린 (3개1팩),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": ""3""}",,악세사리상품(추가상품),1,N,both,
MAT_000206,볼체인 블루 (3개1팩),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000207,볼체인 바이올렛 (3개1팩),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000208,볼체인 블랙 (3개1팩),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000209,볼체인 화이트 (3개1팩),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000210,와이어링 실버,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000212,와이어링 화이트,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000213,와이어링 블랙,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000215,천정고리,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,0,N,live,
MAT_000216,투명케이스,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,0,N,live,
MAT_000217,행택끈 사각검정 (100개),"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000219,행택끈 사각백색 (100개),"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000220,행택끈 사각마사 (100개),"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": ""100""}",,포장부자재,1,N,both,
MAT_000221,자석고정용고무판 20 x 20 (20개입),"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,0,N,live,
MAT_000222,우드거치대 120mm (4mm홈) 내추럴,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000224,우드봉 270mm + 면끈,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000226,우드봉 360mm + 면끈,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000227,우드봉 480mm + 면끈,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000228,우드행거 230mm + 면끈,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000230,우드행거 320mm + 면끈,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000231,우드행거 440mm + 면끈,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000232,만년스탬프 리필잉크 청보라 (5cc),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000234,만년스탬프 리필잉크 빨강 (5cc),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000235,만년스탬프 리필잉크 검정 (5cc),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000236,만년스탬프 리필잉크 파랑 (5cc),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000237,만년스탬프 리필잉크 초록 (5cc),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000238,만년스탬프 리필잉크 핑크 (5cc),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000239,만년스탬프 리필잉크 노랑 (5cc),"{""mat_typ_cd"": ""MAT_TYPE.10"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,악세사리상품(추가상품),1,N,both,
MAT_000240,스타드림(다이아) 240g,"{""mat_typ_cd"": ""MAT_TYPE.01"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,디지털인쇄용지,2,N,both,
MAT_000241,스타드림(로츠쿼츠) 240g,"{""mat_typ_cd"": ""MAT_TYPE.01"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,디지털인쇄용지,2,N,both,
MAT_000242,미색스티커,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,8,Y,both,price_dep_rows=468
MAT_000243,투명전용지,"{""mat_typ_cd"": ""MAT_TYPE.11"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,스티커용지,1,N,both,
MAT_000247,D링 D링(31mm),"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": ""MAT_000017"", ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000248,D링 D링(42mm),"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": ""MAT_000017"", ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000249,D링(56mm),"{""mat_typ_cd"": ""MAT_TYPE.02"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,링제본부자재,1,N,both,
MAT_000250,아트250+무광코팅,"{""mat_typ_cd"": ""MAT_TYPE.01"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,디지털인쇄용지,1,N,both,
MAT_000252,삼각대(그레이),"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000253,링 블랙,"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": ""MAT_000012"", ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,4,N,both,
MAT_000254,삼각대(블랙),"{""mat_typ_cd"": ""MAT_TYPE.07"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,포장부자재,1,N,both,
MAT_000268,화이트머그 (11온스),"{""mat_typ_cd"": ""MAT_TYPE.12"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,사입자재,1,N,both,
MAT_000269,워터북보틀 350ml,"{""mat_typ_cd"": ""MAT_TYPE.12"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,사입자재,1,N,both,
MAT_000270,워터북보틀 500ml,"{""mat_typ_cd"": ""MAT_TYPE.12"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,사입자재,1,N,both,
MAT_000281,미니CD키링 세트,"{""mat_typ_cd"": ""MAT_TYPE.12"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,사입자재,1,N,both,
MAT_000293,미니틴케이스,"{""mat_typ_cd"": ""MAT_TYPE.12"", ""upr_mat_cd"": null, ""width"": null, ""height"": null, ""depth"": null, ""bdl_qty"": null}",,사입자재,1,N,both,
