comp_price_id,comp_cd,apply_ymd,siz_cd,clr_cd,mat_cd,coat_side_cnt,bdl_qty,min_qty,unit_price,note
57,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,400,200,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥400
58,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,400,400,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥400
59,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,400,200,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥400
60,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,400,400,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥400
61,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,500,180,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥500
62,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,500,360,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥500
63,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,500,180,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥500
64,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,500,360,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥500
65,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,700,160,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥700
66,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,700,320,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥700
67,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,700,160,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥700
68,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,700,320,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥700
69,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,900,140,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥900
70,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,900,280,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥900
71,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,900,140,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥900
72,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,900,280,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥900
73,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,1000,130,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥1000
74,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,1000,260,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥1000
75,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,1000,130,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥1000
76,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,1000,260,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥1000
77,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,1500,120,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥1500
78,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,1500,240,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥1500
79,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,1500,120,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥1500
80,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,1500,240,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥1500
81,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,2500,110,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥2500
82,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,2500,220,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥2500
83,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,2500,110,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥2500
84,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,2500,220,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥2500
85,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,5000,100,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥5000
86,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,5000,200,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥5000
87,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,5000,100,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥5000
88,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,5000,200,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥5000
89,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,1,,1000000,100,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥1000000
90,COMP_COAT_MATTE,2026-06-01,SIZ_000499,,,2,,1000000,200,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥1000000
91,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,1,,1000000,100,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/단면 출력매수≥1000000
92,COMP_COAT_GLOSSY,2026-06-01,SIZ_000499,,,2,,1000000,200,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/유광코팅/양면 출력매수≥1000000
185,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,1,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥1 (별색=공정,clr=NULL)"
186,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,1,4000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥1 (별색=공정,clr=NULL)"
187,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,1,4000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥1 (별색=공정,clr=NULL)"
188,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,1,6000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥1 (별색=공정,clr=NULL)"
189,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,1,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥1 (별색=공정,clr=NULL)"
190,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,1,6000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥1 (별색=공정,clr=NULL)"
191,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,1,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥1 (별색=공정,clr=NULL)"
192,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,1,6000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥1 (별색=공정,clr=NULL)"
193,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,1,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥1 (별색=공정,clr=NULL)"
194,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,1,6000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥1 (별색=공정,clr=NULL)"
195,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,1,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥1 (별색=공정,clr=NULL)"
196,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,1,6000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥1 (별색=공정,clr=NULL)"
197,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,1,3000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥1 (별색=공정,clr=NULL)"
198,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,1,6000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥1 (별색=공정,clr=NULL)"
199,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,2,2000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥2 (별색=공정,clr=NULL)"
200,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,2,2900,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥2 (별색=공정,clr=NULL)"
201,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,2,2800,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥2 (별색=공정,clr=NULL)"
202,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,2,4600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥2 (별색=공정,clr=NULL)"
203,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,2,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥2 (별색=공정,clr=NULL)"
204,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,2,5000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥2 (별색=공정,clr=NULL)"
205,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,2,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥2 (별색=공정,clr=NULL)"
206,COMP_PRINT_SPOT_CLEAR_S2,2026-06-01,SIZ_000499,,,,,2,5000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/양면 출력매수≥2 (별색=공정,clr=NULL)"
207,COMP_PRINT_SPOT_PINK_S1,2026-06-01,SIZ_000499,,,,,2,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/단면 출력매수≥2 (별색=공정,clr=NULL)"
208,COMP_PRINT_SPOT_PINK_S2,2026-06-01,SIZ_000499,,,,,2,5000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥2 (별색=공정,clr=NULL)"
209,COMP_PRINT_SPOT_GOLD_S1,2026-06-01,SIZ_000499,,,,,2,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/단면 출력매수≥2 (별색=공정,clr=NULL)"
210,COMP_PRINT_SPOT_GOLD_S2,2026-06-01,SIZ_000499,,,,,2,5000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(금색)/양면 출력매수≥2 (별색=공정,clr=NULL)"
211,COMP_PRINT_SPOT_SILVER_S1,2026-06-01,SIZ_000499,,,,,2,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥2 (별색=공정,clr=NULL)"
212,COMP_PRINT_SPOT_SILVER_S2,2026-06-01,SIZ_000499,,,,,2,5000,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥2 (별색=공정,clr=NULL)"
213,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000002,,,,3,1600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/단면 출력매수≥3 (별색=공정,clr=NULL)"
214,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000002,,,,3,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/흑백(1도)/양면 출력매수≥3 (별색=공정,clr=NULL)"
215,COMP_PRINT_DIGITAL_S1,2026-06-01,SIZ_000499,CLR_000005,,,,3,2500,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/단면 출력매수≥3 (별색=공정,clr=NULL)"
216,COMP_PRINT_DIGITAL_S2,2026-06-01,SIZ_000499,CLR_000005,,,,3,4300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/칼라(CMYK)/양면 출력매수≥3 (별색=공정,clr=NULL)"
217,COMP_PRINT_SPOT_WHITE_S1,2026-06-01,SIZ_000499,,,,,3,2300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/단면 출력매수≥3 (별색=공정,clr=NULL)"
218,COMP_PRINT_SPOT_WHITE_S2,2026-06-01,SIZ_000499,,,,,3,4600,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(화이트)/양면 출력매수≥3 (별색=공정,clr=NULL)"
219,COMP_PRINT_SPOT_CLEAR_S1,2026-06-01,SIZ_000499,,,,,3,2300,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥3 (별색=공정,clr=NULL)"
