comp_price_id,comp_cd,apply_ymd,siz_cd,mat_cd,min_qty,unit_price,note
2790,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000155,300,5400.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/무광코팅/유광코팅 출력매수 300 이상
2808,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000155,350,5200.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/무광코팅/유광코팅 출력매수 350 이상
2826,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000155,400,5000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/무광코팅/유광코팅 출력매수 400 이상
2844,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000155,450,5000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/무광코팅/유광코팅 출력매수 450 이상
2862,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000155,500,5000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/무광코팅/유광코팅 출력매수 500 이상
2880,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000155,100000,5000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/무광코팅/유광코팅 출력매수 100000 이상
2251,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,1,7000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 1 이상
2269,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,2,7000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 2 이상
2287,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,3,6800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 3 이상
2305,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,4,6800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 4 이상
2323,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,5,6800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 5 이상
2341,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,6,6800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 6 이상
2359,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,8,6800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 8 이상
2377,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,10,6700.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 10 이상
2395,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,15,6600.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 15 이상
2413,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,20,6600.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 20 이상
2431,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,25,6500.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 25 이상
2449,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,30,6500.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 30 이상
2467,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,38,6400.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 38 이상
2485,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,40,6400.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 40 이상
2503,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,50,6300.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 50 이상
2521,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,60,6300.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 60 이상
2539,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,70,6300.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 70 이상
2557,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,75,6200.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 75 이상
2575,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,80,6200.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 80 이상
2593,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,90,6200.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 90 이상
2611,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,100,6200.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 100 이상
2629,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,120,6200.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 120 이상
2647,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,125,6000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 125 이상
2665,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,140,6000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 140 이상
2683,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,150,6000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 150 이상
2701,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,160,5800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 160 이상
2719,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,175,5800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 175 이상
2737,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,180,5800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 180 이상
2755,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,200,5800.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 200 이상
2773,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,250,5600.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 250 이상
2791,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,300,5400.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 300 이상
2809,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,350,5200.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 350 이상
2827,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,400,5000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 400 이상
2845,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,450,5000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 450 이상
2863,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,500,5000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 500 이상
2881,COMP_STK_PRINT,2026-06-01,SIZ_000060,MAT_000170,100000,5000.00,반칼 자유형/규격 스티커 (국4절)/90*190(6판)/투명/홀로그램 출력매수 100000 이상
2888,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000153,1,4000.00,낱장(완칼) 자유형 스티커/A4 제작수량 1 이상
2893,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000153,20,3880.00,낱장(완칼) 자유형 스티커/A4 제작수량 20 이상
2898,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000153,50,3800.00,낱장(완칼) 자유형 스티커/A4 제작수량 50 이상
2903,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000153,100,3600.00,낱장(완칼) 자유형 스티커/A4 제작수량 100 이상
2908,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000153,200,3400.00,낱장(완칼) 자유형 스티커/A4 제작수량 200 이상
2913,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000153,300,3200.00,낱장(완칼) 자유형 스티커/A4 제작수량 300 이상
2918,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000170,1,7000.00,낱장(완칼) 자유형 투명스티커/A4 제작수량 1 이상
2923,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000170,20,6790.00,낱장(완칼) 자유형 투명스티커/A4 제작수량 20 이상
2928,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000170,50,6650.00,낱장(완칼) 자유형 투명스티커/A4 제작수량 50 이상
2933,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000170,100,6300.00,낱장(완칼) 자유형 투명스티커/A4 제작수량 100 이상
2938,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000170,200,5950.00,낱장(완칼) 자유형 투명스티커/A4 제작수량 200 이상
2943,COMP_STK_PRINT,2026-06-01,SIZ_000172,MAT_000170,300,5600.00,낱장(완칼) 자유형 투명스티커/A4 제작수량 300 이상
2890,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000153,1,8000.00,낱장(완칼) 자유형 스티커/A3 제작수량 1 이상
2895,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000153,20,7760.00,낱장(완칼) 자유형 스티커/A3 제작수량 20 이상
2900,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000153,50,7600.00,낱장(완칼) 자유형 스티커/A3 제작수량 50 이상
2905,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000153,100,7200.00,낱장(완칼) 자유형 스티커/A3 제작수량 100 이상
2910,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000153,200,6800.00,낱장(완칼) 자유형 스티커/A3 제작수량 200 이상
2915,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000153,300,6400.00,낱장(완칼) 자유형 스티커/A3 제작수량 300 이상
2920,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000170,1,14000.00,낱장(완칼) 자유형 투명스티커/A3 제작수량 1 이상
2925,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000170,20,13580.00,낱장(완칼) 자유형 투명스티커/A3 제작수량 20 이상
2930,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000170,50,13300.00,낱장(완칼) 자유형 투명스티커/A3 제작수량 50 이상
2935,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000170,100,12600.00,낱장(완칼) 자유형 투명스티커/A3 제작수량 100 이상
2940,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000170,200,11900.00,낱장(완칼) 자유형 투명스티커/A3 제작수량 200 이상
2945,COMP_STK_PRINT,2026-06-01,SIZ_000174,MAT_000170,300,11200.00,낱장(완칼) 자유형 투명스티커/A3 제작수량 300 이상
2892,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000153,1,16000.00,낱장(완칼) 자유형 스티커/A2 제작수량 1 이상
2897,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000153,20,15520.00,낱장(완칼) 자유형 스티커/A2 제작수량 20 이상
2902,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000153,50,15200.00,낱장(완칼) 자유형 스티커/A2 제작수량 50 이상
2907,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000153,100,14400.00,낱장(완칼) 자유형 스티커/A2 제작수량 100 이상
2912,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000153,200,13600.00,낱장(완칼) 자유형 스티커/A2 제작수량 200 이상
2917,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000153,300,12800.00,낱장(완칼) 자유형 스티커/A2 제작수량 300 이상
2922,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000170,1,28000.00,낱장(완칼) 자유형 투명스티커/A2 제작수량 1 이상
2927,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000170,20,27160.00,낱장(완칼) 자유형 투명스티커/A2 제작수량 20 이상
2932,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000170,50,26600.00,낱장(완칼) 자유형 투명스티커/A2 제작수량 50 이상
2937,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000170,100,25200.00,낱장(완칼) 자유형 투명스티커/A2 제작수량 100 이상
2942,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000170,200,23800.00,낱장(완칼) 자유형 투명스티커/A2 제작수량 200 이상
2947,COMP_STK_PRINT,2026-06-01,SIZ_000197,MAT_000170,300,22400.00,낱장(완칼) 자유형 투명스티커/A2 제작수량 300 이상
2948,COMP_STK_PRINT,2026-06-01,SIZ_000199,MAT_000153,1,16000.00,대형(완칼) 자유형 스티커/400x600 제작수량 1 이상
2949,COMP_STK_PRINT,2026-06-01,SIZ_000199,MAT_000153,20,15520.00,대형(완칼) 자유형 스티커/400x600 제작수량 20 이상
2950,COMP_STK_PRINT,2026-06-01,SIZ_000199,MAT_000153,50,15200.00,대형(완칼) 자유형 스티커/400x600 제작수량 50 이상
2951,COMP_STK_PRINT,2026-06-01,SIZ_000199,MAT_000153,100,14400.00,대형(완칼) 자유형 스티커/400x600 제작수량 100 이상
2952,COMP_STK_PRINT,2026-06-01,SIZ_000199,MAT_000153,200,13600.00,대형(완칼) 자유형 스티커/400x600 제작수량 200 이상
2953,COMP_STK_PRINT,2026-06-01,SIZ_000199,MAT_000153,300,12800.00,대형(완칼) 자유형 스티커/400x600 제작수량 300 이상
