sheet,block_id,block_title,row_seq,col,cell_ref,row_key,band_header_path,value,cell_meta_json
후가공_박(소형),B01,동판비,1,A,A1,동판비,,동판비,"{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A1:B1""}"
후가공_박(소형),B01,동판비,2,A,A2,수량,,수량,
후가공_박(소형),B01,동판비,2,B,B2,수량,80x40mm,80x40mm,
후가공_박(소형),B01,동판비,3,A,A3,1,,1,
후가공_박(소형),B01,동판비,3,B,B3,1,80x40mm,5000,
후가공_박(소형),B01,동판비,4,A,A4,*아연판,,*아연판,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",8,A,A8,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)","{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""A8:F8""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",8,H,H8,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)","{""fill_rgb"": ""FFFFFF00"", ""merged_range"": ""H8:M8""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,A,A9,가로/세로,,가로/세로,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,B,B9,가로/세로,10mm > A,10mm,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,C,C9,가로/세로,20mm > A > B,20mm,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,D,D9,가로/세로,40mm > A > B > D,40mm,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,E,E9,가로/세로,60mm > B > C > E,60mm,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,F,F9,가로/세로,80mm > C > D > E,80mm,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,H,H9,분류 / 수량,,분류 / 수량,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,I,I9,분류 / 수량,A,A,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,J,J9,분류 / 수량,B,B,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,K,K9,분류 / 수량,C,C,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,L,L9,분류 / 수량,D,D,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",9,M,M9,분류 / 수량,E,E,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,A,A10,10mm,,10mm,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,C,C10,10mm,20mm > A > B,A,"{""fill_rgb"": ""FFD9EAD3""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,D,D10,10mm,40mm > A > B > D,A,"{""fill_rgb"": ""FFD9EAD3""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,E,E10,10mm,60mm > B > C > E,B,"{""fill_rgb"": ""FFFFF2CC""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,F,F10,10mm,80mm > C > D > E,C,"{""fill_rgb"": ""FFFCE5CD""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,H,H10,200,,200,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,I,I10,200,A,12200,"{""fill_rgb"": ""FFD9EAD3""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,J,J10,200,B,15000,"{""fill_rgb"": ""FFFFF2CC""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,K,K10,200,C,16400,"{""fill_rgb"": ""FFFCE5CD""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,L,L10,200,D,17800,"{""fill_rgb"": ""FFF4CCCC""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",10,M,M10,200,E,19200,"{""fill_rgb"": ""FFE6B8AF""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,A,A11,20mm,,20mm,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,B,B11,20mm,10mm > A,A,"{""fill_rgb"": ""FFD9EAD3""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,C,C11,20mm,20mm > A > B,A,"{""fill_rgb"": ""FFD9EAD3""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,D,D11,20mm,40mm > A > B > D,B,"{""fill_rgb"": ""FFFFF2CC""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,E,E11,20mm,60mm > B > C > E,C,"{""fill_rgb"": ""FFFCE5CD""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,F,F11,20mm,80mm > C > D > E,D,"{""fill_rgb"": ""FFF4CCCC""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,H,H11,300,,300,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,I,I11,300,A,14300,"{""fill_rgb"": ""FFD9EAD3""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,J,J11,300,B,18500,"{""fill_rgb"": ""FFFFF2CC""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,K,K11,300,C,20600,"{""fill_rgb"": ""FFFCE5CD""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,L,L11,300,D,22700,"{""fill_rgb"": ""FFF4CCCC""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",11,M,M11,300,E,24800,"{""fill_rgb"": ""FFE6B8AF""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,A,A12,40mm,,40mm,
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,B,B12,40mm,10mm > A,A,"{""fill_rgb"": ""FFD9EAD3""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,C,C12,40mm,20mm > A > B,B,"{""fill_rgb"": ""FFFFF2CC""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,D,D12,40mm,40mm > A > B > D,D,"{""fill_rgb"": ""FFF4CCCC""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,E,E12,40mm,60mm > B > C > E,E,"{""fill_rgb"": ""FFE6B8AF""}"
후가공_박(소형),B02,"소형박 가공비 일반박 면적당가격 정의 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,F,F12,40mm,80mm > C > D > E,E ,"{""fill_rgb"": ""FFE6B8AF""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,H,H12,400,,400,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,I,I12,400,A,16400,"{""fill_rgb"": ""FFD9EAD3""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,J,J12,400,B,22000,"{""fill_rgb"": ""FFFFF2CC""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,K,K12,400,C,24800,"{""fill_rgb"": ""FFFCE5CD""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,L,L12,400,D,27600,"{""fill_rgb"": ""FFF4CCCC""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",12,M,M12,400,E,30400,"{""fill_rgb"": ""FFE6B8AF""}"
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",13,H,H13,500,,500,
후가공_박(소형),B03,"소형박 가공비 일반박 수량별 가격 (금유광, 은유광, 먹유광, 청박, 적박, 동박, 펄박)",13,I,I13,500,A,18500,"{""fill_rgb"": ""FFD9EAD3""}"
