prd_cd,mat_cd,usage_cd,dep_proc_cd,dflt_yn,disp_seq,reg_dt,upd_dt,_provenance
PRD_000071,MAT_000109,USAGE.02,,N,28,,,"[booklet] IMPORT:트윈링표지 :: 코팅/오시● 몽블랑 240g→MAT_000109 (R1 G-BK-1/2 표지 usage_cd=USAGE.02, seoljeong-import-map)"
PRD_000108,MAT_000090,USAGE.07,,Y,1,2026-06-05 00:00:00,,"[calendar] IMPORT:탁상형캘린더● 스노우지 200g→MAT_000090 (R3 G-CL-4, seoljeong-import-map)"
PRD_000108,MAT_000113,USAGE.07,,N,3,2026-06-05 00:00:00,,"[calendar] IMPORT:탁상형캘린더● 아코팩(웜화이트) 250g→MAT_000113 (R3 G-CL-4, seoljeong-import-map)"
PRD_000108,MAT_000114,USAGE.07,,N,4,2026-06-05 00:00:00,,"[calendar] IMPORT:탁상형캘린더● 리사이클러스 240g→MAT_000114 (R3 G-CL-4, seoljeong-import-map)"
PRD_000108,MAT_000115,USAGE.07,,N,5,2026-06-05 00:00:00,,"[calendar] IMPORT:탁상형캘린더● 매쉬멜로우 233g→MAT_000115 (R3 G-CL-4, seoljeong-import-map)"
PRD_000108,MAT_000116,USAGE.07,,N,6,2026-06-05 00:00:00,,"[calendar] IMPORT:탁상형캘린더● 린넨커버 216g→MAT_000116 (R3 G-CL-4, seoljeong-import-map)"
PRD_000108,MAT_000123,USAGE.07,,N,7,2026-06-05 00:00:00,,"[calendar] IMPORT:탁상형캘린더● 띤또레또 200g→MAT_000123 (R3 G-CL-4, seoljeong-import-map)"
PRD_000108,MAT_000127,USAGE.07,,N,8,2026-06-05 00:00:00,,"[calendar] IMPORT:탁상형캘린더● 스타드림(다이아몬드) 240g→MAT_000127 (R3 G-CL-4, seoljeong-import-map)"
PRD_000109,MAT_000090,USAGE.07,,Y,1,2026-06-05 00:00:00,,"[calendar] IMPORT:미니탁상형캘린더● 스노우지 200g→MAT_000090 (R3 G-CL-4, seoljeong-import-map)"
PRD_000109,MAT_000113,USAGE.07,,N,3,2026-06-05 00:00:00,,"[calendar] IMPORT:미니탁상형캘린더● 아코팩(웜화이트) 250g→MAT_000113 (R3 G-CL-4, seoljeong-import-map)"
PRD_000109,MAT_000114,USAGE.07,,N,4,2026-06-05 00:00:00,,"[calendar] IMPORT:미니탁상형캘린더● 리사이클러스 240g→MAT_000114 (R3 G-CL-4, seoljeong-import-map)"
PRD_000109,MAT_000115,USAGE.07,,N,5,2026-06-05 00:00:00,,"[calendar] IMPORT:미니탁상형캘린더● 매쉬멜로우 233g→MAT_000115 (R3 G-CL-4, seoljeong-import-map)"
PRD_000109,MAT_000116,USAGE.07,,N,6,2026-06-05 00:00:00,,"[calendar] IMPORT:미니탁상형캘린더● 린넨커버 216g→MAT_000116 (R3 G-CL-4, seoljeong-import-map)"
PRD_000109,MAT_000127,USAGE.07,,N,7,2026-06-05 00:00:00,,"[calendar] IMPORT:미니탁상형캘린더● 스타드림(다이아몬드) 240g→MAT_000127 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000090,USAGE.07,,Y,1,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 스노우지 200g→MAT_000090 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000098,USAGE.07,,N,2,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 앙상블 190g→MAT_000098 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000113,USAGE.07,,N,4,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 아코팩(웜화이트) 250g→MAT_000113 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000114,USAGE.07,,N,5,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 리사이클러스 240g→MAT_000114 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000115,USAGE.07,,N,6,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 매쉬멜로우 233g→MAT_000115 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000116,USAGE.07,,N,7,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 린넨커버 216g→MAT_000116 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000118,USAGE.07,,N,8,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 클래식 크래스트 스티플 270g→MAT_000118 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000123,USAGE.07,,N,9,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 띤또레또 200g→MAT_000123 (R3 G-CL-4, seoljeong-import-map)"
PRD_000110,MAT_000127,USAGE.07,,N,10,2026-06-05 00:00:00,,"[calendar] IMPORT:엽서캘린더● 스타드림(다이아몬드) 240g→MAT_000127 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000074,USAGE.07,,Y,1,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 백색모조지 220g→MAT_000074 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000079,USAGE.07,,N,2,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 아트지 180g→MAT_000079 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000080,USAGE.07,,N,3,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 아트지 200g→MAT_000080 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000081,USAGE.07,,N,4,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 아트지 250g→MAT_000081 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000082,USAGE.07,,N,5,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 아트지 300g→MAT_000082 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000089,USAGE.07,,N,6,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 스노우지 180g→MAT_000089 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000090,USAGE.07,,N,7,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 스노우지 200g→MAT_000090 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000091,USAGE.07,,N,8,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 스노우지 250g→MAT_000091 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000092,USAGE.07,,N,9,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 스노우지 300g→MAT_000092 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000097,USAGE.07,,N,10,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 앙상블 160g→MAT_000097 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000098,USAGE.07,,N,11,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 앙상블 190g→MAT_000098 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000099,USAGE.07,,N,12,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 앙상블 210g→MAT_000099 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000108,USAGE.07,,N,14,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 몽블랑 210g→MAT_000108 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000113,USAGE.07,,N,15,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 아코팩(웜화이트) 250g→MAT_000113 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000114,USAGE.07,,N,16,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 리사이클러스 240g→MAT_000114 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000115,USAGE.07,,N,17,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 매쉬멜로우 233g→MAT_000115 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000116,USAGE.07,,N,18,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 린넨커버 216g→MAT_000116 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000118,USAGE.07,,N,19,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 클래식 크래스트 스티플 270g→MAT_000118 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000119,USAGE.07,,N,20,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 리브스디자인 250g→MAT_000119 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000123,USAGE.07,,N,21,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 띤또레또 200g→MAT_000123 (R3 G-CL-4, seoljeong-import-map)"
PRD_000111,MAT_000127,USAGE.07,,N,22,2026-06-05 00:00:00,,"[calendar] IMPORT:벽걸이캘린더● 스타드림(다이아몬드) 240g→MAT_000127 (R3 G-CL-4, seoljeong-import-map)"
PRD_000146,MAT_000051,USAGE.07,,N,11,2026-06-05 00:00:00,,"[acrylic] L1:아크릴키링 가공(옵션)=은색고리 → 부속자재 MAT_000051 아크릴부속 은색고리 (MAT_TYPE.07, G-AC-3)"
PRD_000146,MAT_000052,USAGE.07,,N,12,2026-06-05 00:00:00,,"[acrylic] L1:아크릴키링 가공(옵션)=금색고리 → 부속자재 MAT_000052 아크릴부속 금색고리 (MAT_TYPE.07, G-AC-3)"
PRD_000148,MAT_000047,USAGE.07,,N,11,2026-06-05 00:00:00,,"[acrylic] L1:아크릴뱃지 가공(옵션)=원형핀 → 부속자재 MAT_000047 아크릴부속 원형핀 (MAT_TYPE.07, G-AC-3)"
PRD_000148,MAT_000048,USAGE.07,,N,12,2026-06-05 00:00:00,,"[acrylic] L1:아크릴뱃지 가공(옵션)=1구자석 → 부속자재 MAT_000048 아크릴부속 1구자석 (MAT_TYPE.07, G-AC-3)"
PRD_000149,MAT_000056,USAGE.07,,N,11,2026-06-05 00:00:00,,"[acrylic] L1:아크릴집게 가공(옵션)=투명집게 → 부속자재 MAT_000056 아크릴부속 투명집게 (MAT_TYPE.07, G-AC-3)"
PRD_000150,MAT_000054,USAGE.07,,N,11,2026-06-05 00:00:00,,"[acrylic] L1:아크릴스마트톡 가공(옵션)=화이트바디 → 부속자재 MAT_000054 아크릴부속 화이트바디 (MAT_TYPE.07, G-AC-3)"
PRD_000150,MAT_000053,USAGE.07,,N,12,2026-06-05 00:00:00,,"[acrylic] L1:아크릴스마트톡 가공(옵션)=투명바디 → 부속자재 MAT_000053 아크릴부속 투명바디 (MAT_TYPE.07, G-AC-3)"
PRD_000152,MAT_000046,USAGE.07,,N,11,2026-06-05 00:00:00,,"[acrylic] L1:아크릴명찰 가공(옵션)=일자핀 → 부속자재 MAT_000046 아크릴부속 일자핀 (MAT_TYPE.07, G-AC-3)"
PRD_000152,MAT_000049,USAGE.07,,N,12,2026-06-05 00:00:00,,"[acrylic] L1:아크릴명찰 가공(옵션)=2구자석 → 부속자재 MAT_000049 아크릴부속 2구자석 (MAT_TYPE.07, G-AC-3)"
PRD_000154,MAT_000057,USAGE.07,,N,11,2026-06-05 00:00:00,,"[acrylic] L1:아크릴 머리끈 가공(옵션)=블랙헤어끈 → 부속자재 MAT_000057 아크릴부속 블랙헤어끈 (MAT_TYPE.07, G-AC-3)"
