comp_price_id,comp_cd,apply_ymd,siz_cd,clr_cd,mat_cd,coat_side_cnt,bdl_qty,min_qty,unit_price,note
1240,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000132,,,,,,6900,"투명아크릴3T 가로50mm×세로90mm 면적단가 (라이브 siz SIZ_000132 실코드, M-1정정 DIRECT매칭)"
1241,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000372,,,,,,7800,"투명아크릴3T 가로60mm×세로90mm 면적단가 (라이브 siz SIZ_000372 실코드, M-1정정 DIRECT매칭)"
1244,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000119,,,,,,10700,"투명아크릴3T 가로90mm×세로90mm 면적단가 (라이브 siz SIZ_000119 실코드, M-1정정 DIRECT매칭)"
1245,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000017,,,,,,11700,"투명아크릴3T 가로100mm×세로90mm 면적단가 (라이브 siz SIZ_000017 실코드, M-1정정 DIRECT매칭)"
1246,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000358,,,,,,13700,"투명아크릴3T 가로120mm×세로90mm 면적단가 (라이브 siz SIZ_000358 실코드, M-1정정 DIRECT매칭)"
1255,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000373,,,,,,8500,"투명아크릴3T 가로60mm×세로100mm 면적단가 (라이브 siz SIZ_000373 실코드, M-1정정 DIRECT매칭)"
1256,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000448,,,,,,9500,"투명아크릴3T 가로70mm×세로100mm 면적단가 (라이브 siz SIZ_000448 실코드, M-1정정 DIRECT매칭)"
1258,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000018,,,,,,11700,"투명아크릴3T 가로90mm×세로100mm 면적단가 (라이브 siz SIZ_000018 실코드, M-1정정 DIRECT매칭)"
1259,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000113,,,,,,12700,"투명아크릴3T 가로100mm×세로100mm 면적단가 (라이브 siz SIZ_000113 실코드, M-1정정 DIRECT매칭)"
1261,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000067,,,,,,16700,"투명아크릴3T 가로140mm×세로100mm 면적단가 (라이브 siz SIZ_000067 실코드, M-1정정 DIRECT매칭)"
1270,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000266,,,,,,10900,"투명아크릴3T 가로70mm×세로120mm 면적단가 (라이브 siz SIZ_000266 실코드, M-1정정 DIRECT매칭)"
1274,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000359,,,,,,16700,"투명아크릴3T 가로120mm×세로120mm 면적단가 (라이브 siz SIZ_000359 실코드, M-1정정 DIRECT매칭)"
1287,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000058,,,,,,16700,"투명아크릴3T 가로100mm×세로140mm 면적단가 (라이브 siz SIZ_000058 실코드, M-1정정 DIRECT매칭)"
1316,COMP_ACRYL_CLEAR3T,2026-06-01,SIZ_000361,,,,,,22700,"투명아크릴3T 가로120mm×세로180mm 면적단가 (라이브 siz SIZ_000361 실코드, M-1정정 DIRECT매칭)"
1335,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000336,,,,,,2000,"투명아크릴1.5T 가로20mm×세로20mm 면적단가 (라이브 siz SIZ_000336 실코드, M-1정정 DIRECT매칭)"
1339,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000346,,,,,,2720,"투명아크릴1.5T 가로60mm×세로20mm 면적단가 (라이브 siz SIZ_000346 실코드, M-1정정 DIRECT매칭)"
1344,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000329,,,,,,2160,"투명아크릴1.5T 가로20mm×세로30mm 면적단가 (라이브 siz SIZ_000329 실코드, M-1정정 DIRECT매칭)"
1345,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000330,,,,,,2480,"투명아크릴1.5T 가로30mm×세로30mm 면적단가 (라이브 siz SIZ_000330 실코드, M-1정정 DIRECT매칭)"
1347,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000493,,,,,,3040,"투명아크릴1.5T 가로50mm×세로30mm 면적단가 (라이브 siz SIZ_000493 실코드, M-1정정 DIRECT매칭)"
1350,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000350,,,,,,3760,"투명아크릴1.5T 가로80mm×세로30mm 면적단가 (라이브 siz SIZ_000350 실코드, M-1정정 DIRECT매칭)"
1354,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000331,,,,,,2720,"투명아크릴1.5T 가로30mm×세로40mm 면적단가 (라이브 siz SIZ_000331 실코드, M-1정정 DIRECT매칭)"
1355,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000333,,,,,,3040,"투명아크릴1.5T 가로40mm×세로40mm 면적단가 (라이브 siz SIZ_000333 실코드, M-1정정 DIRECT매칭)"
1357,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000495,,,,,,3760,"투명아크릴1.5T 가로60mm×세로40mm 면적단가 (라이브 siz SIZ_000495 실코드, M-1정정 DIRECT매칭)"
1361,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000449,,,,,,5120,"투명아크릴1.5T 가로100mm×세로40mm 면적단가 (라이브 siz SIZ_000449 실코드, M-1정정 DIRECT매칭)"
1364,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000334,,,,,,3360,"투명아크릴1.5T 가로40mm×세로50mm 면적단가 (라이브 siz SIZ_000334 실코드, M-1정정 DIRECT매칭)"
1365,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000011,,,,,,3840,"투명아크릴1.5T 가로50mm×세로50mm 면적단가 (라이브 siz SIZ_000011 실코드, M-1정정 DIRECT매칭)"
1367,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000062,,,,,,4640,"투명아크릴1.5T 가로70mm×세로50mm 면적단가 (라이브 siz SIZ_000062 실코드, M-1정정 DIRECT매칭)"
1368,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000497,,,,,,5120,"투명아크릴1.5T 가로80mm×세로50mm 면적단가 (라이브 siz SIZ_000497 실코드, M-1정정 DIRECT매칭)"
1369,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000008,,,,,,5520,"투명아크릴1.5T 가로90mm×세로50mm 면적단가 (라이브 siz SIZ_000008 실코드, M-1정정 DIRECT매칭)"
1370,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000243,,,,,,5920,"투명아크릴1.5T 가로100mm×세로50mm 면적단가 (라이브 siz SIZ_000243 실코드, M-1정정 DIRECT매칭)"
1373,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000335,,,,,,3760,"투명아크릴1.5T 가로40mm×세로60mm 면적단가 (라이브 siz SIZ_000335 실코드, M-1정정 DIRECT매칭)"
1375,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000148,,,,,,4720,"투명아크릴1.5T 가로60mm×세로60mm 면적단가 (라이브 siz SIZ_000148 실코드, M-1정정 DIRECT매칭)"
1376,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000344,,,,,,5280,"투명아크릴1.5T 가로70mm×세로60mm 면적단가 (라이브 siz SIZ_000344 실코드, M-1정정 DIRECT매칭)"
1379,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000147,,,,,,6800,"투명아크릴1.5T 가로100mm×세로60mm 면적단가 (라이브 siz SIZ_000147 실코드, M-1정정 DIRECT매칭)"
1381,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000332,,,,,,3440,"투명아크릴1.5T 가로30mm×세로70mm 면적단가 (라이브 siz SIZ_000332 실코드, M-1정정 DIRECT매칭)"
1383,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000061,,,,,,4640,"투명아크릴1.5T 가로50mm×세로70mm 면적단가 (라이브 siz SIZ_000061 실코드, M-1정정 DIRECT매칭)"
1384,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000370,,,,,,5280,"투명아크릴1.5T 가로60mm×세로70mm 면적단가 (라이브 siz SIZ_000370 실코드, M-1정정 DIRECT매칭)"
1385,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000211,,,,,,5840,"투명아크릴1.5T 가로70mm×세로70mm 면적단가 (라이브 siz SIZ_000211 실코드, M-1정정 DIRECT매칭)"
1388,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000246,,,,,,7600,"투명아크릴1.5T 가로100mm×세로70mm 면적단가 (라이브 siz SIZ_000246 실코드, M-1정정 DIRECT매칭)"
1391,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000047,,,,,,4400,"투명아크릴1.5T 가로40mm×세로80mm 면적단가 (라이브 siz SIZ_000047 실코드, M-1정정 DIRECT매칭)"
1393,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000371,,,,,,5760,"투명아크릴1.5T 가로60mm×세로80mm 면적단가 (라이브 siz SIZ_000371 실코드, M-1정정 DIRECT매칭)"
1395,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000043,,,,,,7120,"투명아크릴1.5T 가로80mm×세로80mm 면적단가 (라이브 siz SIZ_000043 실코드, M-1정정 DIRECT매칭)"
1397,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000248,,,,,,8480,"투명아크릴1.5T 가로100mm×세로80mm 면적단가 (라이브 siz SIZ_000248 실코드, M-1정정 DIRECT매칭)"
1401,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000132,,,,,,5520,"투명아크릴1.5T 가로50mm×세로90mm 면적단가 (라이브 siz SIZ_000132 실코드, M-1정정 DIRECT매칭)"
1402,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000372,,,,,,6240,"투명아크릴1.5T 가로60mm×세로90mm 면적단가 (라이브 siz SIZ_000372 실코드, M-1정정 DIRECT매칭)"
1405,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000119,,,,,,8560,"투명아크릴1.5T 가로90mm×세로90mm 면적단가 (라이브 siz SIZ_000119 실코드, M-1정정 DIRECT매칭)"
1406,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000017,,,,,,9360,"투명아크릴1.5T 가로100mm×세로90mm 면적단가 (라이브 siz SIZ_000017 실코드, M-1정정 DIRECT매칭)"
1411,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000373,,,,,,6800,"투명아크릴1.5T 가로60mm×세로100mm 면적단가 (라이브 siz SIZ_000373 실코드, M-1정정 DIRECT매칭)"
1412,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000448,,,,,,7600,"투명아크릴1.5T 가로70mm×세로100mm 면적단가 (라이브 siz SIZ_000448 실코드, M-1정정 DIRECT매칭)"
1414,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000018,,,,,,9360,"투명아크릴1.5T 가로90mm×세로100mm 면적단가 (라이브 siz SIZ_000018 실코드, M-1정정 DIRECT매칭)"
1415,COMP_ACRYL_CLEAR15T,2026-06-01,SIZ_000113,,,,,,10160,"투명아크릴1.5T 가로100mm×세로100mm 면적단가 (라이브 siz SIZ_000113 실코드, M-1정정 DIRECT매칭)"
1416,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000336,,,,,,5000,"미러아크릴3T(투명3T×2 파생) 가로20mm×세로20mm 면적단가 (라이브 siz SIZ_000336 실코드, M-1정정 DIRECT매칭)"
1420,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000346,,,,,,6800,"미러아크릴3T(투명3T×2 파생) 가로60mm×세로20mm 면적단가 (라이브 siz SIZ_000346 실코드, M-1정정 DIRECT매칭)"
1425,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000329,,,,,,5400,"미러아크릴3T(투명3T×2 파생) 가로20mm×세로30mm 면적단가 (라이브 siz SIZ_000329 실코드, M-1정정 DIRECT매칭)"
1426,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000330,,,,,,6200,"미러아크릴3T(투명3T×2 파생) 가로30mm×세로30mm 면적단가 (라이브 siz SIZ_000330 실코드, M-1정정 DIRECT매칭)"
1428,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000493,,,,,,7600,"미러아크릴3T(투명3T×2 파생) 가로50mm×세로30mm 면적단가 (라이브 siz SIZ_000493 실코드, M-1정정 DIRECT매칭)"
1431,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000350,,,,,,9400,"미러아크릴3T(투명3T×2 파생) 가로80mm×세로30mm 면적단가 (라이브 siz SIZ_000350 실코드, M-1정정 DIRECT매칭)"
1435,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000331,,,,,,6800,"미러아크릴3T(투명3T×2 파생) 가로30mm×세로40mm 면적단가 (라이브 siz SIZ_000331 실코드, M-1정정 DIRECT매칭)"
1436,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000333,,,,,,7600,"미러아크릴3T(투명3T×2 파생) 가로40mm×세로40mm 면적단가 (라이브 siz SIZ_000333 실코드, M-1정정 DIRECT매칭)"
1438,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000495,,,,,,9400,"미러아크릴3T(투명3T×2 파생) 가로60mm×세로40mm 면적단가 (라이브 siz SIZ_000495 실코드, M-1정정 DIRECT매칭)"
1442,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000449,,,,,,12800,"미러아크릴3T(투명3T×2 파생) 가로100mm×세로40mm 면적단가 (라이브 siz SIZ_000449 실코드, M-1정정 DIRECT매칭)"
1445,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000334,,,,,,8400,"미러아크릴3T(투명3T×2 파생) 가로40mm×세로50mm 면적단가 (라이브 siz SIZ_000334 실코드, M-1정정 DIRECT매칭)"
1446,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000011,,,,,,9600,"미러아크릴3T(투명3T×2 파생) 가로50mm×세로50mm 면적단가 (라이브 siz SIZ_000011 실코드, M-1정정 DIRECT매칭)"
1448,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000062,,,,,,11600,"미러아크릴3T(투명3T×2 파생) 가로70mm×세로50mm 면적단가 (라이브 siz SIZ_000062 실코드, M-1정정 DIRECT매칭)"
1449,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000497,,,,,,12800,"미러아크릴3T(투명3T×2 파생) 가로80mm×세로50mm 면적단가 (라이브 siz SIZ_000497 실코드, M-1정정 DIRECT매칭)"
1450,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000008,,,,,,13800,"미러아크릴3T(투명3T×2 파생) 가로90mm×세로50mm 면적단가 (라이브 siz SIZ_000008 실코드, M-1정정 DIRECT매칭)"
1451,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000243,,,,,,14800,"미러아크릴3T(투명3T×2 파생) 가로100mm×세로50mm 면적단가 (라이브 siz SIZ_000243 실코드, M-1정정 DIRECT매칭)"
1454,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000335,,,,,,9400,"미러아크릴3T(투명3T×2 파생) 가로40mm×세로60mm 면적단가 (라이브 siz SIZ_000335 실코드, M-1정정 DIRECT매칭)"
1456,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000148,,,,,,11800,"미러아크릴3T(투명3T×2 파생) 가로60mm×세로60mm 면적단가 (라이브 siz SIZ_000148 실코드, M-1정정 DIRECT매칭)"
1457,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000344,,,,,,13200,"미러아크릴3T(투명3T×2 파생) 가로70mm×세로60mm 면적단가 (라이브 siz SIZ_000344 실코드, M-1정정 DIRECT매칭)"
1460,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000147,,,,,,17000,"미러아크릴3T(투명3T×2 파생) 가로100mm×세로60mm 면적단가 (라이브 siz SIZ_000147 실코드, M-1정정 DIRECT매칭)"
1462,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000332,,,,,,8600,"미러아크릴3T(투명3T×2 파생) 가로30mm×세로70mm 면적단가 (라이브 siz SIZ_000332 실코드, M-1정정 DIRECT매칭)"
1464,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000061,,,,,,11600,"미러아크릴3T(투명3T×2 파생) 가로50mm×세로70mm 면적단가 (라이브 siz SIZ_000061 실코드, M-1정정 DIRECT매칭)"
1465,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000370,,,,,,13200,"미러아크릴3T(투명3T×2 파생) 가로60mm×세로70mm 면적단가 (라이브 siz SIZ_000370 실코드, M-1정정 DIRECT매칭)"
1466,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000211,,,,,,14600,"미러아크릴3T(투명3T×2 파생) 가로70mm×세로70mm 면적단가 (라이브 siz SIZ_000211 실코드, M-1정정 DIRECT매칭)"
1469,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000246,,,,,,19000,"미러아크릴3T(투명3T×2 파생) 가로100mm×세로70mm 면적단가 (라이브 siz SIZ_000246 실코드, M-1정정 DIRECT매칭)"
1472,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000047,,,,,,11000,"미러아크릴3T(투명3T×2 파생) 가로40mm×세로80mm 면적단가 (라이브 siz SIZ_000047 실코드, M-1정정 DIRECT매칭)"
1474,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000371,,,,,,14400,"미러아크릴3T(투명3T×2 파생) 가로60mm×세로80mm 면적단가 (라이브 siz SIZ_000371 실코드, M-1정정 DIRECT매칭)"
1476,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000043,,,,,,17800,"미러아크릴3T(투명3T×2 파생) 가로80mm×세로80mm 면적단가 (라이브 siz SIZ_000043 실코드, M-1정정 DIRECT매칭)"
1478,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000248,,,,,,21200,"미러아크릴3T(투명3T×2 파생) 가로100mm×세로80mm 면적단가 (라이브 siz SIZ_000248 실코드, M-1정정 DIRECT매칭)"
1482,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000132,,,,,,13800,"미러아크릴3T(투명3T×2 파생) 가로50mm×세로90mm 면적단가 (라이브 siz SIZ_000132 실코드, M-1정정 DIRECT매칭)"
1483,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000372,,,,,,15600,"미러아크릴3T(투명3T×2 파생) 가로60mm×세로90mm 면적단가 (라이브 siz SIZ_000372 실코드, M-1정정 DIRECT매칭)"
1486,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000119,,,,,,21400,"미러아크릴3T(투명3T×2 파생) 가로90mm×세로90mm 면적단가 (라이브 siz SIZ_000119 실코드, M-1정정 DIRECT매칭)"
1487,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000017,,,,,,23400,"미러아크릴3T(투명3T×2 파생) 가로100mm×세로90mm 면적단가 (라이브 siz SIZ_000017 실코드, M-1정정 DIRECT매칭)"
1492,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000373,,,,,,17000,"미러아크릴3T(투명3T×2 파생) 가로60mm×세로100mm 면적단가 (라이브 siz SIZ_000373 실코드, M-1정정 DIRECT매칭)"
1493,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000448,,,,,,19000,"미러아크릴3T(투명3T×2 파생) 가로70mm×세로100mm 면적단가 (라이브 siz SIZ_000448 실코드, M-1정정 DIRECT매칭)"
1495,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000018,,,,,,23400,"미러아크릴3T(투명3T×2 파생) 가로90mm×세로100mm 면적단가 (라이브 siz SIZ_000018 실코드, M-1정정 DIRECT매칭)"
1496,COMP_ACRYL_MIRROR3T,2026-06-01,SIZ_000113,,,,,,25400,"미러아크릴3T(투명3T×2 파생) 가로100mm×세로100mm 면적단가 (라이브 siz SIZ_000113 실코드, M-1정정 DIRECT매칭)"
1497,COMP_PP_CORNER_RIGHT,2026-06-01,,,,,,1,0,"모서리/직각모서리 제작수량≥1 (합가, comp_typ=.04 후가공비, 옵션=comp흡수)"
1498,COMP_PP_CORNER_ROUND,2026-06-01,,,,,,1,2000,"모서리/둥근모서리 제작수량≥1 (합가, comp_typ=.04 후가공비, 옵션=comp흡수)"
1499,COMP_PP_CORNER_RIGHT,2026-06-01,,,,,,100,0,"모서리/직각모서리 제작수량≥100 (합가, comp_typ=.04 후가공비, 옵션=comp흡수)"
1500,COMP_PP_CORNER_ROUND,2026-06-01,,,,,,100,2000,"모서리/둥근모서리 제작수량≥100 (합가, comp_typ=.04 후가공비, 옵션=comp흡수)"
1501,COMP_PP_CORNER_RIGHT,2026-06-01,,,,,,300,0,"모서리/직각모서리 제작수량≥300 (합가, comp_typ=.04 후가공비, 옵션=comp흡수)"
